item_id,tag_name,tag_order
45740,multiplayer,14
45740,singleplayer,15
45740,adventure,16
45740,funny,17
45740,online co-op,18
45740,gore,19
457410,local co-op,0
457410,local multiplayer,1
457410,action,2
457410,indie,3
457410,4 player local,4
457420,first-person,0
457420,simulation,1
457420,funny,2
457420,free to play,3
457420,action,4
457420,vr,5
457420,indie,6
457450,strategy,0
457450,indie,1
457470,strategy,0
457470,indie,1
457470,rpg,2
457480,puzzle,0
457480,simulation,1
457480,strategy,2
457480,indie,3
457480,casual,4
457490,casual,0
457490,indie,1
457490,rpg,2
457490,singleplayer,3
457490,story rich,4
457490,anime,5
457490,simulation,6
457490,visual novel,7
45750,third person,0
45750,third-person shooter,1
45750,aliens,2
45750,cult classic,3
45750,online co-op,4
45750,shooter,5
45750,sci-fi,6
45750,multiplayer,7
45750,adventure,8
45750,action,9
45750,co-op,10
45750,singleplayer,11
45750,character customization,12
45750,mechs,13
457520,fantasy,0
457520,pixel graphics,1
457520,2d,2
457520,platformer,3
457520,indie,4
457520,difficult,5
457520,action-adventure,6
457520,action,7
457520,singleplayer,8
457520,casual,9
457520,retro,10
457520,funny,11
457530,otome,0
457530,simulation,1
457530,romance,2
457530,visual novel,3
457530,indie,4
457530,casual,5
457530,female protagonist,6
457550,utilities,0
457550,simulation,1
457550,vr,2
457560,indie,0
457560,adventure,1
457560,action,2
457580,horror,0
457580,vr,1
457580,indie,2
457580,casual,3
457590,rpg,0
457590,anime,1
457590,adventure,2
457590,casual,3
457590,mmorpg,4
457590,free to play,5
457590,massively multiplayer,6
45760,e-sports,0
45760,competitive,1
45760,2d fighter,2
45760,action,3
45760,classic,4
45760,multiplayer,5
45760,2.5d,6
45760,great soundtrack,7
45760,difficult,8
45760,adventure,9
45760,local co-op,10
45760,3d vision,11
45760,singleplayer,12
45760,anime,13
45760,beat em up,14
45760,local multiplayer,15
45760,arcade,16
45760,fighting,17
45760,2d,18
45760,controller,19
457600,turn-based strategy,0
457600,indie,1
457600,action,2
457600,trading card game,3
457600,zombies,4
457600,tower defense,5
457600,strategy,6
457610,simulation,0
457650,vr,0
457650,education,1
457650,design & illustration,2
457650,sandbox,3
457650,building,4
457650,casual,5
457660,indie,0
457660,vr,1
457660,visual novel,2
457660,casual,3
457670,vr,0
457670,utilities,1
457670,360 video,2
457680,visual novel,0
457680,robots,1
457680,puzzle,2
457680,exploration,3
457680,story rich,4
457680,indie,5
457680,narration,6
457680,atmospheric,7
457680,great soundtrack,8
457680,adventure,9
457680,sci-fi,10
457680,cute,11
457680,space,12
457690,indie,0
457690,simulation,1
457690,casual,2
45770,open world,0
45770,adventure,1
45770,horror,2
45770,online co-op,3
45770,action,4
45770,sandbox,5
45770,co-op,6
45770,atmospheric,7
45770,comedy,8
45770,zombies,9
45770,funny,10
45770,singleplayer,11
45770,survival horror,12
45770,great soundtrack,13
45770,gore,14
45770,third person,15
457710,racing,0
457710,action,1
457720,adventure,0
457720,indie,1
457720,strategy,2
457720,simulation,3
457720,casual,4
45773,action,0
457730,action,0
457730,tower defense,1
457730,multiplayer,2
457730,rts,3
457730,classic,4
457730,indie,5
457730,replay value,6
457730,atmospheric,7
457730,strategy,8
457730,2d,9
457730,tactical,10
45774,action,0
45775,action,0
45776,action,0
457760,atmospheric,0
457760,singleplayer,1
457760,sci-fi,2
457760,action,3
457760,robots,4
457760,fps,5
457760,first-person,6
457760,open world,7
457760,stealth,8
457760,indie,9
457760,exploration,10
457760,shooter,11
457770,action,0
457770,vr,1
457790,indie,0
457790,casual,1
457790,action,2
457790,vr,3
457790,fantasy,4
457790,early access,5
457810,racing,0
457810,steampunk,1
457810,sports,2
457810,action,3
457810,adventure,4
457810,indie,5
457810,simulation,6
457820,indie,0
457820,rpgmaker,1
457820,rpg,2
457820,cyberpunk,3
457820,adventure,4
457830,action,0
457830,simulation,1
457830,strategy,2
457840,indie,0
457840,action,1
457840,adventure,2
457841,indie,0
457841,action,1
457841,adventure,2
457842,indie,0
457842,adventure,1
457842,action,2
457860,space,0
457860,vr,1
457860,simulation,2
457860,adventure,3
457870,indie,0
457870,vr,1
457870,action,2
457870,casual,3
457880,adventure,0
457880,vr,1
457880,indie,2
457890,indie,0
457890,difficult,1
457890,action,2
457890,rogue-like,3
457890,2d,4
457890,rogue-lite,5
457890,adventure,6
45790,action,0
45791,action,0
45791,fighting,1
45792,action,0
45793,action,0
45794,action,0
45795,action,0
45796,action,0
457960,indie,0
457960,sports,1
457960,action,2
457960,vr,3
457960,simulation,4
45797,fighting,0
45797,action,1
457980,adventure,0
457980,platformer,1
457980,indie,2
457980,zombies,3
4580,action,0
4580,co-op,1
4580,atmospheric,2
4580,rts,3
4580,fantasy,4
4580,gore,5
4580,multiplayer,6
4580,strategy,7
4580,warhammer 40k,8
4580,games workshop,9
4580,base building,10
4580,adventure,11
4580,sci-fi,12
4580,real-time,13
4580,classic,14
4580,singleplayer,15
4580,war,16
4580,tactical,17
458000,zombies,0
458000,retro,1
458000,story rich,2
458000,pixel graphics,3
458000,2d,4
458000,rogue-like,5
458000,rogue-lite,6
458000,survival horror,7
458000,survival,8
458000,indie,9
458000,adventure,10
458000,strategy,11
458000,singleplayer,12
458030,early access,0
458030,rts,1
458030,space,2
458030,4x,3
458030,strategy,4
458060,casual,0
458060,visual novel,1
458100,indie,0
458100,rpg,1
458100,massively multiplayer,2
458100,free to play,3
458110,action,0
458110,vr,1
458110,indie,2
458110,casual,3
458160,strategy,0
458160,indie,1
458160,steampunk,2
458160,multiplayer,3
458160,singleplayer,4
458160,board game,5
458160,replay value,6
458160,stylized,7
458160,atmospheric,8
458160,2d,9
458170,local multiplayer,0
458170,action,1
458170,indie,2
458170,sports,3
458170,casual,4
458190,rpg,0
458190,action,1
458190,vr,2
458190,indie,3
458190,early access,4
458200,audio production,0
458200,animation & modeling,1
458200,design & illustration,2
458200,early access,3
458200,education,4
458230,indie,0
458230,shoot em up,1
458230,action,2
458230,arcade,3
458230,shooter,4
458290,vr,0
458290,action,1
458290,indie,2
458330,indie,0
458330,sandbox,1
458330,2d,2
458330,strategy,3
458330,adventure,4
458330,casual,5
458330,early access,6
458330,pixel graphics,7
458330,open world,8
458330,simulation,9
458330,rogue-like,10
458330,rpg,11
458360,education,0
458370,vr,0
458370,indie,1
458370,sports,2
458380,nudity,0
458380,female protagonist,1
458380,story rich,2
458380,singleplayer,3
458380,adventure,4
458380,anime,5
458380,steampunk,6
458380,visual novel,7
458400,adventure,0
458400,indie,1
458400,action,2
458420,strategy,0
458420,casual,1
458420,rpgmaker,2
458420,adventure,3
458420,indie,4
458420,rpg,5
458440,action,0
458443,action,0
458445,action,0
458450,stealth,0
458450,first-person,1
458450,difficult,2
458450,action,3
458450,indie,4
458470,family friendly,0
458470,story rich,1
458470,female protagonist,2
458470,indie,3
458470,adventure,4
458470,fantasy,5
458470,mystery,6
458470,atmospheric,7
458470,singleplayer,8
458470,2d,9
458470,casual,10
458470,hidden object,11
458470,point & click,12
458470,puzzle,13
458470,great soundtrack,14
458480,female protagonist,0
458480,great soundtrack,1
458480,horror,2
458480,mystery,3
458480,casual,4
458480,hidden object,5
458480,story rich,6
458480,fantasy,7
458480,point & click,8
458480,adventure,9
458480,indie,10
458480,family friendly,11
458480,atmospheric,12
458480,2d,13
458480,singleplayer,14
458480,puzzle,15
458490,adventure,0
458490,horror,1
458490,indie,2
458490,simulation,3
458510,arcade,0
458510,horror,1
458510,zombies,2
458510,pinball,3
458510,casual,4
458530,story rich,0
458530,adventure,1
458530,typing,2
458530,atmospheric,3
458530,action,4
458530,exploration,5
458530,indie,6
458530,rpg,7
458540,casual,0
458540,indie,1
458540,puzzle,2
458560,action,0
458560,fps,1
458560,free to play,2
458560,shooter,3
458560,multiplayer,4
458600,casual,0
458600,indie,1
458600,adventure,2
458600,action,3
458630,2d,0
458630,resource management,1
458630,turn-based,2
458630,local multiplayer,3
458630,indie,4
458630,simulation,5
458630,management,6
458630,education,7
458630,board game,8
458630,turn-based strategy,9
458630,political,10
458630,funny,11
458630,casual,12
458630,singleplayer,13
458630,satire,14
458630,turn-based tactics,15
458630,character customization,16
458630,strategy,17
458630,politics,18
458630,family friendly,19
458640,strategy,0
458640,indie,1
458640,simulation,2
458660,indie,0
458660,rogue-lite,1
458660,early access,2
458660,rpg,3
458660,action,4
458660,rogue-like,5
458660,adventure,6
458670,adventure,0
458670,action,1
458670,indie,2
458670,casual,3
458680,replay value,0
458680,retro,1
458680,fast-paced,2
458680,driving,3
458680,female protagonist,4
458680,cartoony,5
458680,futuristic,6
458680,team-based,7
458680,online co-op,8
458680,great soundtrack,9
458680,multiplayer,10
458680,action,11
458680,4 player local,12
458680,co-op,13
458680,sci-fi,14
458680,destruction,15
458680,indie,16
458680,1980s,17
458700,co-op,0
458700,bullet hell,1
458700,casual,2
458700,2d,3
458700,singleplayer,4
458700,indie,5
458700,local co-op,6
458700,difficult,7
458700,action,8
458710,fantasy,0
458710,tower defense,1
458710,indie,2
458710,singleplayer,3
458710,2d,4
458710,strategy,5
458740,adventure,0
458740,indie,1
458750,photo editing,0
458750,design & illustration,1
458760,visual novel,0
458760,free to play,1
458760,memes,2
458760,anime,3
458770,offroad,0
458770,e-sports,1
458770,driving,2
458770,sports,3
458770,simulation,4
458770,racing,5
458770,multiplayer,6
458790,visual novel,0
458790,adventure,1
458790,soundtrack,2
458810,action,0
458810,indie,1
458810,racing,2
458820,indie,0
458820,strategy,1
458820,simulation,2
458830,strategy,0
458830,early access,1
458830,indie,2
458830,sports,3
458830,simulation,4
458860,replay value,0
458860,war,1
458860,historical,2
458860,hex grid,3
458860,turn-based strategy,4
458860,turn-based,5
458860,multiplayer,6
458860,strategy,7
458860,world war ii,8
458860,simulation,9
458860,turn-based tactics,10
458860,tactical,11
458860,singleplayer,12
458890,utilities,0
458890,vr,1
458910,indie,0
458910,strategy,1
458910,simulation,2
458910,rpg,3
458910,casual,4
458920,vr,0
458920,simulation,1
458920,casual,2
458940,adventure,0
458940,action,1
458940,indie,2
458960,free to play,0
458960,simulation,1
458960,multiplayer,2
458960,sports,3
458960,massively multiplayer,4
458960,golf,5
458960,action,6
458970,free to play,0
458970,strategy,1
458970,indie,2
458990,walking simulator,0
458990,first-person,1
458990,puzzle,2
458990,indie,3
458990,adventure,4
458990,atmospheric,5
458990,vr,6
458990,sci-fi,7
458990,singleplayer,8
459020,adventure,0
459020,crafting,1
459020,agriculture,2
459020,rpg,3
459020,anime,4
459020,indie,5
459020,simulation,6
459020,story rich,7
459020,rpgmaker,8
459040,indie,0
459040,turn-based,1
459040,medieval,2
459040,strategy,3
459050,puzzle-platformer,0
459050,platformer,1
459050,strategy,2
459050,magic,3
459050,family friendly,4
459050,action,5
459050,controller,6
459070,strategy,0
459070,indie,1
459070,action,2
459070,adventure,3
459070,casual,4
459090,isometric,0
459090,rpg,1
459090,2.5d,2
459090,indie,3
459090,linear,4
459090,tactical rpg,5
459090,real-time with pause,6
459090,drama,7
459090,lore-rich,8
459090,great soundtrack,9
459090,story rich,10
459100,fps,0
459100,horror,1
459100,adventure,2
459100,indie,3
459100,action,4
459110,adventure,0
459110,indie,1
459120,strategy,0
459120,casual,1
459120,indie,2
459120,simulation,3
459140,adventure,0
459140,indie,1
459150,simulation,0
459150,vr,1
459150,casual,2
459150,indie,3
459150,early access,4
459150,adventure,5
459150,strategy,6
459160,mmorpg,0
459160,rpg,1
459160,massively multiplayer,2
459160,free to play,3
459170,casual,0
459170,adventure,1
459170,vr,2
459170,historical,3
459170,indie,4
459220,co-op,0
459220,aliens,1
459220,rts,2
459220,simulation,3
459220,great soundtrack,4
459220,strategy,5
459220,action,6
459220,sci-fi,7
459220,multiplayer,8
459220,war,9
459220,classic,10
459220,singleplayer,11
459220,base building,12
459240,action,0
459240,casual,1
459240,indie,2
459260,sports,0
459260,vr,1
459260,casual,2
459260,indie,3
459280,rpg,0
459280,strategy,1
459290,rpg,0
459290,strategy,1
459310,text-based,0
459310,rpg,1
459310,choose your own adventure,2
459310,indie,3
459310,adventure,4
459330,rpg,0
459330,adventure,1
459330,indie,2
459350,funny,0
459350,multiplayer,1
459350,action,2
459350,2d,3
459350,4 player local,4
459350,local multiplayer,5
459350,pixel graphics,6
459350,cute,7
459350,fast-paced,8
459350,indie,9
459350,memes,10
459360,free to play,0
459360,massively multiplayer,1
459360,rpg,2
459361,rpg,0
459361,massively multiplayer,1
459361,free to play,2
459362,free to play,0
459362,rpg,1
459362,massively multiplayer,2
459410,strategy,0
459410,indie,1
459440,simulation,0
459460,action,0
459460,adventure,1
459470,turn-based strategy,0
459470,multiplayer,1
459470,historical,2
459470,strategy,3
459470,turn-based,4
459470,military,5
459470,grand strategy,6
459490,great soundtrack,0
459490,action,1
459490,indie,2
459490,adventure,3
459500,action,0
459500,adventure,1
459500,rpg,2
459520,minimalist,0
459520,difficult,1
459520,relaxing,2
459520,music,3
459520,casual,4
459520,indie,5
459520,simulation,6
459520,physics,7
459520,platformer,8
459540,indie,0
459540,sports,1
459540,anime,2
459540,female protagonist,3
459540,simulation,4
459580,indie,0
459580,puzzle,1
459580,puzzle-platformer,2
459580,platformer,3
459590,casual,0
459590,adventure,1
459590,rpg,2
459590,indie,3
459610,simulation,0
459610,2d,1
459610,space,2
459610,strategy,3
459610,indie,4
459630,simulation,0
459630,action,1
459630,strategy,2
459630,robots,3
459630,casual,4
459630,physics,5
459630,indie,6
459640,rpg,0
459640,casual,1
459640,adventure,2
459640,indie,3
459640,rpgmaker,4
459640,simulation,5
459640,turn-based,6
459640,strategy,7
459660,casual,0
459660,adventure,1
459680,board game,0
459680,dungeon crawler,1
459680,pixel graphics,2
459680,rogue-lite,3
459680,hex grid,4
459680,strategy rpg,5
459680,indie,6
459680,turn-based tactics,7
459680,tactical,8
459680,competitive,9
459680,rogue-like,10
459680,turn-based strategy,11
459680,strategy,12
459750,adventure,0
459750,indie,1
459750,rpg,2
459780,vr,0
459780,arcade,1
459780,indie,2
459780,action,3
459820,female protagonist,0
459820,romance,1
459820,anime,2
459820,psychological horror,3
459820,memes,4
459820,comedy,5
459820,nudity,6
459820,casual,7
459820,singleplayer,8
459820,sexual content,9
459820,clicker,10
459820,indie,11
459820,visual novel,12
459820,cute,13
459820,resource management,14
459820,mature,15
459820,dating sim,16
459820,strategy,17
459820,funny,18
459820,free to play,19
459830,2d,0
459830,post-apocalyptic,1
459830,casual,2
459830,early access,3
459830,indie,4
459830,twin stick shooter,5
459830,online co-op,6
459830,top-down shooter,7
459830,arcade,8
459830,fast-paced,9
459830,survival,10
459830,gore,11
459830,action,12
459830,zombies,13
459830,co-op,14
459830,local co-op,15
459830,horror,16
459830,multiplayer,17
459850,strategy,0
459850,indie,1
459851,strategy,0
459851,indie,1
459851,great soundtrack,2
459851,soundtrack,3
459852,turn-based strategy,0
459852,singleplayer,1
459852,2d,2
459852,atmospheric,3
459852,board game,4
459852,strategy,5
459852,stylized,6
459852,steampunk,7
459852,indie,8
459852,multiplayer,9
459852,replay value,10
459853,indie,0
459853,strategy,1
459860,vr,0
459860,stealth,1
459860,indie,2
459860,adventure,3
459860,action,4
459870,animation & modeling,0
459870,vr,1
459870,early access,2
459880,sandbox,0
459880,early access,1
459880,indie,2
459880,medieval,3
459880,city builder,4
459880,strategy,5
459880,simulation,6
459890,action,0
459890,indie,1
459900,indie,0
459900,casual,1
459910,action,0
459910,early access,1
459910,indie,2
459940,great soundtrack,0
459940,indie,1
459940,story rich,2
459940,casual,3
459940,singleplayer,4
459940,adventure,5
459940,vr,6
459940,horror,7
459940,exploration,8
459940,short,9
459940,atmospheric,10
459940,walking simulator,11
46000,puzzle,0
46000,physics,1
46000,indie,2
46000,adventure,3
460010,indie,0
460010,rpg,1
460010,strategy,2
460030,action,0
460120,turn-based,0
460120,action,1
460120,story rich,2
460120,third person,3
460120,anime,4
460120,strategy,5
460120,female protagonist,6
460120,great soundtrack,7
460120,turn-based combat,8
460120,fantasy,9
460120,memes,10
460120,cute,11
460120,rpg,12
460120,funny,13
460120,visual novel,14
460120,singleplayer,15
460120,comedy,16
460120,sexual content,17
460120,jrpg,18
460120,nudity,19
460140,adventure,0
460140,indie,1
460140,point & click,2
460150,anime,0
460150,visual novel,1
460150,casual,2
460150,story rich,3
460150,simulation,4
460150,indie,5
460150,great soundtrack,6
460190,arcade,0
460190,action,1
460190,casual,2
460190,indie,3
460210,adventure,0
460210,indie,1
460210,action,2
460210,casual,3
460210,early access,4
460220,great soundtrack,0
460220,space,1
460220,bullet hell,2
460220,shoot em up,3
460220,local co-op,4
460220,shooter,5
460220,classic,6
460220,futuristic,7
460220,co-op,8
460220,survival,9
460220,2d,10
460220,top-down,11
460220,war,12
460220,top-down shooter,13
460220,arcade,14
460220,indie,15
460220,local multiplayer,16
460220,sci-fi,17
460220,action,18
460220,score attack,19
460230,strategy,0
460230,simulation,1
460230,sports,2
460230,horses,3
460240,massively multiplayer,0
460240,free to play,1
460240,simulation,2
460250,indie,0
460250,abstract,1
460250,casual,2
460250,minimalist,3
460250,puzzle,4
460250,experimental,5
460260,simulation,0
460260,indie,1
460260,casual,2
460280,adventure,0
460280,indie,1
460280,casual,2
460340,strategy,0
460340,turn-based,1
460340,magic,2
460340,tower defense,3
460340,indie,4
460340,puzzle,5
460340,adventure,6
460340,tactical,7
460340,fantasy,8
460390,rpg,0
460390,indie,1
460390,strategy,2
460390,adventure,3
460420,rts,0
460420,strategy,1
460420,sci-fi,2
460420,space,3
460420,indie,4
460420,4x,5
460470,education,0
460470,animation & modeling,1
460470,vr,2
460470,design & illustration,3
460560,indie,0
460560,twin stick shooter,1
460560,female protagonist,2
460560,action,3
460560,rogue-lite,4
460560,adventure,5
460580,space,0
460580,vr,1
460580,simulation,2
460630,action,0
460630,anime,1
460630,bullet hell,2
460630,cute,3
460630,female protagonist,4
460630,shoot em up,5
460630,indie,6
460650,bullet time,0
460650,time manipulation,1
460650,action,2
460650,singleplayer,3
460650,comedy,4
460650,bullet hell,5
460650,first-person,6
460650,indie,7
460650,fps,8
460650,shooter,9
460700,platformer,0
460700,action,1
460700,great soundtrack,2
460700,female protagonist,3
460700,metroidvania,4
460700,underwater,5
460700,adventure,6
460700,2d,7
460710,psychological,0
460710,movie,1
460710,thriller,2
460730,adventure,0
460730,indie,1
460730,action,2
460730,vr,3
460740,comedy,0
460740,movie,1
460750,multiplayer,0
460750,casual,1
460750,fighting,2
460750,local multiplayer,3
460750,action,4
460750,4 player local,5
460750,indie,6
460780,strategy,0
460780,indie,1
460780,rpg,2
460780,adventure,3
460790,sexual content,0
460790,action,1
460790,anime,2
460790,nudity,3
460790,comedy,4
460790,spectacle fighter,5
460790,classic,6
460790,character action game,7
460790,adventure,8
460790,female protagonist,9
460790,fast-paced,10
460790,atmospheric,11
460790,gore,12
460790,beat em up,13
460790,hack and slash,14
460790,third person,15
460790,mature,16
460790,fantasy,17
460790,singleplayer,18
460790,great soundtrack,19
460810,bullet time,0
460810,great soundtrack,1
460810,futuristic,2
460810,arcade,3
460810,adventure,4
460810,singleplayer,5
460810,action,6
460810,classic,7
460810,sci-fi,8
460810,third-person shooter,9
460810,hack and slash,10
460810,shooter,11
460810,third person,12
460810,character action game,13
460810,fast-paced,14
460810,mechs,15
460810,anime,16
460810,cyberpunk,17
460810,story rich,18
460810,robots,19
460830,casual,0
460830,strategy,1
460830,indie,2
460840,strategy,0
460840,indie,1
460840,casual,2
460850,casual,0
460850,vr,1
460850,indie,2
460880,indie,0
460880,adventure,1
460880,casual,2
460890,hand-drawn,0
460890,relaxing,1
460890,casual,2
460890,family friendly,3
460890,puzzle,4
460890,adventure,5
460890,singleplayer,6
460890,point & click,7
460890,hidden object,8
460890,mouse only,9
460890,indie,10
460890,cute,11
460910,shoot em up,0
460910,bullet hell,1
460910,retro,2
460910,pixel graphics,3
460910,indie,4
460910,action,5
460910,twin stick shooter,6
460910,military,7
460920,simulation,0
460920,casual,1
460920,sports,2
460920,racing,3
460920,fps,4
460920,massively multiplayer,5
460920,singleplayer,6
460920,open world,7
460920,vr,8
460920,co-op,9
460920,atmospheric,10
460920,first-person,11
460920,multiplayer,12
460920,third person,13
460920,great soundtrack,14
460920,realistic,15
460920,adventure,16
460920,sandbox,17
460920,action,18
460920,exploration,19
460930,military,0
460930,third-person shooter,1
460930,tactical,2
460930,stealth,3
460930,atmospheric,4
460930,first-person,5
460930,singleplayer,6
460930,sandbox,7
460930,third person,8
460930,survival,9
460930,adventure,10
460930,online co-op,11
460930,multiplayer,12
460930,action,13
460930,co-op,14
460930,fps,15
460930,strategy,16
460930,open world,17
460930,pvp,18
460930,shooter,19
460940,dark comedy,0
460940,horror,1
460940,adventure,2
460940,indie,3
460940,psychological horror,4
460940,comedy,5
460960,rpg,0
460960,family friendly,1
460960,story rich,2
460960,indie,3
460960,adventure,4
460960,historical,5
460960,crime,6
460960,detective,7
460960,choices matter,8
460960,mystery,9
460960,difficult,10
460960,sexual content,11
460960,surreal,12
460960,simulation,13
460960,puzzle,14
460960,2d,15
460960,atmospheric,16
460960,rpgmaker,17
460970,real time tactics,0
460970,tower defense,1
460970,indie,2
460970,pixel graphics,3
460970,action,4
460970,strategy,5
460970,great soundtrack,6
460990,vr,0
460990,casual,1
461010,racing,0
461010,action,1
461010,casual,2
461010,indie,3
461030,adventure,0
461030,indie,1
461030,casual,2
461030,puzzle,3
461040,action,0
461040,casual,1
461050,indie,0
461050,great soundtrack,1
461060,action,0
461060,indie,1
461090,strategy,0
461090,indie,1
461090,massively multiplayer,2
461090,free to play,3
461110,indie,0
461110,massively multiplayer,1
461110,free to play,2
461110,strategy,3
461120,free to play,0
461120,indie,1
461120,massively multiplayer,2
461120,strategy,3
461130,simulation,0
461130,indie,1
461130,strategy,2
461140,action,0
461140,horror,1
461140,anime,2
461140,nudity,3
461140,psychological horror,4
461140,great soundtrack,5
461140,adventure,6
461140,atmospheric,7
461140,indie,8
461140,platformer,9
461140,gore,10
461140,illuminati,11
461180,multiplayer,0
461180,indie,1
461180,vr,2
461180,adventure,3
461180,massively multiplayer,4
461180,free to play,5
461180,casual,6
461180,simulation,7
461200,physics,0
461200,rts,1
461200,open world,2
461200,action,3
461200,casual,4
461200,space,5
461200,sci-fi,6
461200,tactical,7
461200,arcade,8
461200,survival,9
461200,sandbox,10
461200,crafting,11
461200,indie,12
461200,simulation,13
461200,great soundtrack,14
461200,atmospheric,15
461200,strategy,16
461200,2d,17
461200,exploration,18
461200,rpg,19
461210,rpg,0
461210,simulation,1
461210,massively multiplayer,2
461210,racing,3
461210,horses,4
461210,early access,5
461220,cute,0
461220,indie,1
461220,match 3,2
461220,pixel graphics,3
461220,adventure,4
461220,puzzle,5
461230,pixel graphics,0
461230,indie,1
461230,music,2
461230,rhythm,3
461230,difficult,4
461230,great soundtrack,5
461230,memes,6
461230,action,7
461230,2d,8
461230,platformer,9
461240,simulation,0
461240,indie,1
461241,indie,0
461241,simulation,1
461242,indie,0
461242,simulation,1
461243,indie,0
461243,simulation,1
461244,simulation,0
461244,indie,1
461244,singleplayer,2
461244,open world,3
461244,multiplayer,4
461244,driving,5
461245,simulation,0
461245,indie,1
461246,indie,0
461246,simulation,1
461247,indie,0
461247,simulation,1
461248,indie,0
461248,simulation,1
461249,simulation,0
461249,indie,1
461250,casual,0
461250,indie,1
461280,indie,0
461280,action,1
461320,sports,0
461320,vr,1
461320,early access,2
461320,e-sports,3
461340,rpgmaker,0
461340,adventure,1
461340,rpg,2
461340,strategy,3
461340,indie,4
461340,casual,5
461350,indie,0
461350,casual,1
461350,rpgmaker,2
461350,adventure,3
461350,nudity,4
461350,simulation,5
461350,strategy,6
461350,rpg,7
461360,rpgmaker,0
461360,fantasy,1
461360,episodic,2
461360,rpg,3
461360,action,4
461360,indie,5
461360,adventure,6
461360,strategy,7
461360,story rich,8
461370,adventure,0
461370,rpg,1
461370,simulation,2
461370,casual,3
461370,indie,4
461370,strategy,5
461370,rpgmaker,6
461380,indie,0
461380,casual,1
461380,adventure,2
461380,rpg,3
461380,rpgmaker,4
461390,puzzle-platformer,0
461390,level editor,1
461390,adventure,2
461390,co-op,3
461390,co-op campaign,4
461390,3d platformer,5
461390,indie,6
461390,multiplayer,7
461400,rogue-like,0
461400,shooter,1
461400,adventure,2
461400,rogue-lite,3
461400,twin stick shooter,4
461400,co-op,5
461400,difficult,6
461400,action,7
461400,indie,8
461400,early access,9
461400,multiplayer,10
461400,zombies,11
461400,horror,12
461400,perma death,13
461400,top-down,14
461400,vampire,15
461400,great soundtrack,16
461400,bullet hell,17
461400,survival horror,18
461400,pixel graphics,19
461430,singleplayer,0
461430,open world,1
461430,rpg,2
461430,driving,3
461430,casual,4
461430,racing,5
461430,early access,6
461430,simulation,7
461430,action,8
461430,first-person,9
461430,adventure,10
461430,multiplayer,11
461430,strategy,12
461430,indie,13
461430,realistic,14
461440,great soundtrack,0
461440,indie,1
461440,action,2
461480,casual,0
461480,indie,1
461480,platformer,2
461480,action,3
461480,adventure,4
461490,casual,0
461490,indie,1
461490,adventure,2
461490,early access,3
461490,strategy,4
461500,vr,0
461500,indie,1
461500,action,2
461520,horror,0
461520,adventure,1
461520,action,2
461520,shooter,3
461520,multiplayer,4
461520,survival,5
461520,indie,6
461520,stealth,7
461530,education,0
461540,education,0
461550,education,0
461560,casual,0
461560,story rich,1
461560,indie,2
461560,controller,3
461560,open world,4
461560,singleplayer,5
461560,relaxing,6
461560,short,7
461560,platformer,8
461560,2d,9
461560,pixel graphics,10
461560,atmospheric,11
461560,free to play,12
461560,mystery,13
461560,adventure,14
461560,great soundtrack,15
461560,multiplayer,16
461580,action,0
461580,casual,1
461580,indie,2
461600,casual,0
461600,action,1
461600,indie,2
461620,indie,0
461620,resource management,1
461620,simulation,2
461620,atmospheric,3
461620,story rich,4
461620,linear,5
461620,turn-based strategy,6
461620,difficult,7
461620,historical,8
461620,education,9
461620,management,10
461620,puzzle,11
461620,strategy,12
461640,story rich,0
461640,singleplayer,1
461640,anime,2
461640,adventure,3
461640,2d,4
461640,open world,5
461640,zombies,6
461640,pixel graphics,7
461640,rpgmaker,8
461640,sci-fi,9
461640,rpg,10
461640,sexual content,11
461640,exploration,12
461640,shooter,13
461640,indie,14
461640,survival,15
461640,great soundtrack,16
461640,action,17
461640,platformer,18
461640,nudity,19
461650,choose your own adventure,0
461650,adventure,1
461650,indie,2
461650,rpg,3
461650,text-based,4
461680,simulation,0
461680,indie,1
461680,free to play,2
461680,racing,3
461680,difficult,4
461690,top-down shooter,0
461690,simulation,1
461690,casual,2
461690,tanks,3
461690,strategy,4
461690,action,5
461700,rpg,0
461700,indie,1
461700,female protagonist,2
461700,adventure,3
461700,sexual content,4
461700,visual novel,5
461700,romance,6
461700,otome,7
461700,casual,8
461700,dating sim,9
461700,anime,10
461700,nudity,11
461700,simulation,12
461710,indie,0
461710,rpg,1
461710,female protagonist,2
461710,adventure,3
461710,story rich,4
461710,rpgmaker,5
461710,pixel graphics,6
461710,linear,7
461720,action,0
461720,indie,1
461720,tanks,2
461720,early access,3
461720,casual,4
461730,difficult,0
461730,adventure,1
461730,platformer,2
461730,indie,3
461730,casual,4
461730,action,5
461740,adventure,0
461740,action,1
461740,casual,2
461740,indie,3
461740,massively multiplayer,4
461750,horror,0
461750,casual,1
461750,strategy,2
461750,indie,3
461750,free to play,4
461760,casual,0
461760,action,1
461760,indie,2
461780,open world,0
461780,action rpg,1
461780,simulation,2
461780,sandbox,3
461780,rpgmaker,4
461780,fantasy,5
461780,real-time,6
461780,rpg,7
461780,indie,8
461780,survival horror,9
461780,atmospheric,10
461780,crafting,11
461800,music,0
461800,strategy,1
461810,horror,0
461810,indie,1
461810,casual,2
461810,visual novel,3
461810,adventure,4
461810,otome,5
461810,female protagonist,6
461810,anime,7
