item_id,spec_name
403640,Steam Trading Cards
403660,Single-player
403670,Full controller support
403670,Single-player
403680,Steam Cloud
403680,Single-player
403680,Full controller support
403680,Steam Leaderboards
403680,Stats
403680,Steam Achievements
403680,Multi-player
403690,Online Multi-Player
403690,Partial Controller Support
403700,Steam Achievements
403700,Single-player
403700,Steam Trading Cards
403700,Full controller support
403740,Single-player
403740,Steam Trading Cards
403780,Steam Achievements
403780,Steam Cloud
403780,Single-player
403780,Steam Leaderboards
403780,Full controller support
403780,Steam Trading Cards
40380,Partial Controller Support
40380,Single-player
403830,Single-player
403830,Steam Trading Cards
403830,Steam Achievements
403830,Stats
403830,Full controller support
403850,Single-player
403850,Steam Trading Cards
403850,Steam Cloud
403860,Single-player
403870,Single-player
403870,Downloadable Content
403870,Partial Controller Support
403880,Steam Achievements
403880,Shared/Split Screen
403880,Partial Controller Support
403880,Multi-player
403880,Single-player
403880,Steam Cloud
403890,Single-player
403890,Downloadable Content
40390,Steam Achievements
40390,Steam Trading Cards
40390,Stats
40390,Single-player
40390,Partial Controller Support
403900,Single-player
403900,Steam Trading Cards
40391,Downloadable Content
403910,Downloadable Content
403910,Stats
403910,Single-player
403910,Steam Cloud
403910,Steam Leaderboards
403910,Captions available
403910,Steam Achievements
403910,Co-op
403910,Multi-player
403910,Steam Trading Cards
40392,Single-player
40392,Downloadable Content
40393,Downloadable Content
40393,Single-player
403940,Single-player
403940,Steam Cloud
403940,Steam Trading Cards
403940,Steam Achievements
403950,Multi-player
403950,Co-op
403950,Single-player
403950,Shared/Split Screen
403950,Cross-Platform Multiplayer
403970,Full controller support
403970,Steam Achievements
403970,Single-player
403980,Single-player
403990,Downloadable Content
40400,Co-op
40400,Single-player
40400,Steam Trading Cards
40400,Cross-Platform Multiplayer
40400,Multi-player
40400,Steam Achievements
404010,Multi-player
404010,Downloadable Content
404010,Single-player
404015,Multi-player
404015,Single-player
404015,Steam Trading Cards
404015,Steam Achievements
404015,Downloadable Content
404015,Steam Workshop
404020,Keyboard / Mouse
404020,Standing
404020,Oculus Rift
404020,Windows Mixed Reality
404020,Room-Scale
404020,Seated
404020,Full controller support
404020,Tracked Motion Controllers
404020,HTC Vive
40403,Downloadable Content
40403,Single-player
40403,Multi-player
40403,Steam Achievements
40403,Co-op
40403,Cross-Platform Multiplayer
404030,Single-player
404030,Steam Achievements
404030,Partial Controller Support
404030,Steam Trading Cards
404040,Single-player
404050,Single-player
404050,Shared/Split Screen
404050,Full controller support
404050,Online Co-op
404050,Multi-player
404050,Local Co-op
404050,Online Multi-Player
404050,Local Multi-Player
404050,Steam Achievements
40406,Steam Achievements
40406,Single-player
40406,Co-op
40406,Cross-Platform Multiplayer
40406,Multi-player
40406,Downloadable Content
404060,Downloadable Content
40407,Steam Achievements
40407,Downloadable Content
40407,Multi-player
40407,Single-player
40407,Co-op
40407,Cross-Platform Multiplayer
404070,Online Multi-Player
404070,Steam Trading Cards
404070,Single-player
404070,Local Multi-Player
404070,Multi-player
404070,Cross-Platform Multiplayer
40408,Cross-Platform Multiplayer
40408,Multi-player
40408,Single-player
40408,Co-op
40408,Downloadable Content
40408,Steam Achievements
404080,Single-player
404080,Full controller support
404090,Downloadable Content
404100,Steam Achievements
404100,Single-player
404100,Steam Leaderboards
404100,Steam Cloud
404100,Partial Controller Support
404100,Steam Trading Cards
404150,Single-player
404150,Partial Controller Support
404180,Steam Cloud
404180,Steam Achievements
404180,Steam Trading Cards
404180,Single-player
404190,Steam Cloud
404190,Downloadable Content
404190,Single-player
40420,Cross-Platform Multiplayer
40420,Co-op
40420,Single-player
40420,Multi-player
40420,Shared/Split Screen
40420,Steam Achievements
40420,Includes level editor
404200,Steam Achievements
404200,Single-player
404210,Co-op
404210,Multi-player
404210,Downloadable Content
404210,Single-player
404211,Co-op
404211,Multi-player
404211,Downloadable Content
404211,Single-player
404212,Downloadable Content
404212,Single-player
404212,Co-op
404212,Multi-player
404213,Co-op
404213,Downloadable Content
404213,Single-player
404213,Multi-player
404214,Downloadable Content
404214,Co-op
404214,Single-player
404214,Multi-player
404215,Downloadable Content
404215,Multi-player
404215,Single-player
404215,Co-op
404216,Multi-player
404216,Co-op
404216,Downloadable Content
404216,Single-player
404217,Co-op
404217,Single-player
404217,Multi-player
404217,Downloadable Content
404218,Single-player
404218,Co-op
404218,Multi-player
404218,Downloadable Content
404219,Downloadable Content
404219,Multi-player
404219,Single-player
404219,Co-op
404220,Single-player
404220,Downloadable Content
404220,Co-op
404220,Multi-player
404240,Co-op
404240,Multi-player
404240,MMO
404240,Steam Trading Cards
404240,Downloadable Content
404240,Captions available
404240,Steam Achievements
404240,Single-player
404250,Steam Trading Cards
404250,Steam Workshop
404250,Single-player
404250,Downloadable Content
404250,Steam Achievements
404250,Steam Cloud
404270,Single-player
404280,Partial Controller Support
404280,Steam Cloud
404280,Steam Achievements
404280,Single-player
404280,Downloadable Content
404280,Co-op
404280,Steam Workshop
404280,Cross-Platform Multiplayer
404280,Multi-player
404281,Steam Achievements
404281,Steam Cloud
404281,Partial Controller Support
404281,Co-op
404281,Single-player
404281,Downloadable Content
404281,Steam Workshop
404281,Cross-Platform Multiplayer
404281,Multi-player
404282,Steam Cloud
404282,Multi-player
404282,Steam Achievements
404282,Steam Trading Cards
404282,Single-player
404282,Co-op
404282,Cross-Platform Multiplayer
404282,Downloadable Content
404282,Steam Workshop
404282,Partial Controller Support
404283,Multi-player
404283,Co-op
404283,Steam Achievements
404283,Downloadable Content
404283,Single-player
404283,Steam Workshop
404283,Steam Trading Cards
404283,Steam Cloud
404283,Cross-Platform Multiplayer
404283,Partial Controller Support
404284,Single-player
404284,Steam Cloud
404284,Multi-player
404284,Partial Controller Support
404284,Co-op
404284,Steam Workshop
404284,Downloadable Content
404284,Cross-Platform Multiplayer
404284,Steam Achievements
404390,Tracked Motion Controllers
404390,Single-player
404390,Seated
404390,Room-Scale
404390,HTC Vive
404390,Standing
404400,Multi-player
404400,Full controller support
404400,Shared/Split Screen
404410,Single-player
404420,Includes level editor
404420,Single-player
404430,Multi-player
404430,Downloadable Content
404430,Steam Achievements
404430,Single-player
404430,Partial Controller Support
404430,Includes level editor
404430,Steam Leaderboards
404450,Downloadable Content
404450,Single-player
404460,Single-player
404460,Partial Controller Support
404480,Single-player
404510,Single-player
404510,Steam Achievements
404530,Online Multi-Player
404530,Multi-player
404530,Single-player
404530,Online Co-op
404530,Partial Controller Support
404530,Steam Workshop
404530,Co-op
404530,Steam Achievements
404540,Steam Cloud
404540,Steam Achievements
404540,Full controller support
404540,Single-player
404540,Steam Trading Cards
404540,Shared/Split Screen
404540,Local Co-op
404550,Single-player
404550,Online Multi-Player
404550,Online Co-op
404570,Single-player
404570,Downloadable Content
404570,Multi-player
404580,Steam Achievements
404580,Single-player
404590,Full controller support
404590,Steam Trading Cards
404590,Single-player
404590,Online Co-op
404590,Shared/Split Screen
404590,Steam Cloud
404590,Steam Achievements
404610,Co-op
404610,Steam Leaderboards
404610,Includes level editor
404610,Single-player
404610,Shared/Split Screen
404610,Full controller support
404610,Multi-player
404610,Stats
404610,Steam Achievements
404610,Includes Source SDK
404610,Downloadable Content
404610,Steam Workshop
404620,Steam Achievements
404620,Multi-player
404620,Single-player
404630,Single-player
404630,Steam Trading Cards
404640,Steam Achievements
404640,Steam Cloud
404640,Single-player
404640,Steam Trading Cards
404650,Single-player
404650,Full controller support
404650,Downloadable Content
404670,Single-player
404670,Downloadable Content
404680,Steam Cloud
404680,Steam Achievements
404680,Full controller support
404680,Single-player
404690,Steam Trading Cards
404690,Single-player
404700,Steam Cloud
404700,Steam Achievements
404700,Steam Workshop
404700,Steam Trading Cards
404700,Shared/Split Screen
404700,Local Multi-Player
404700,Single-player
404700,Partial Controller Support
404700,Includes level editor
404750,Full controller support
404750,Shared/Split Screen
404760,Game demo
404760,Single-player
404760,Full controller support
404770,In-App Purchases
404770,Online Multi-Player
404770,Steam Achievements
404770,Multi-player
404770,Single-player
404770,Steam Trading Cards
404790,Includes level editor
404790,Partial Controller Support
404800,Downloadable Content
404800,Single-player
404810,Single-player
404820,Shared/Split Screen
404820,Single-player
404820,Steam Achievements
404820,Steam Leaderboards
404820,Partial Controller Support
404820,Steam Cloud
404840,Single-player
404840,Downloadable Content
404850,Steam Trading Cards
404850,Single-player
404860,Steam Trading Cards
404860,Steam Achievements
404860,Single-player
404890,Single-player
404910,Single-player
404910,Downloadable Content
404930,Downloadable Content
404930,Single-player
404930,Steam Cloud
404930,Steam Trading Cards
404930,Steam Achievements
404930,Full controller support
404980,Co-op
404980,Single-player
404980,Downloadable Content
404980,Multi-player
404981,Downloadable Content
404981,Multi-player
404981,Single-player
404981,Co-op
404982,Downloadable Content
404982,Single-player
404982,Multi-player
404982,Co-op
40500,Single-player
40500,Steam Achievements
40500,Steam Cloud
40500,Multi-player
405000,Local Multi-Player
405000,Steam Achievements
405000,Local Co-op
405000,Single-player
405000,Steam Trading Cards
405000,Co-op
405000,Full controller support
405000,Shared/Split Screen
405000,Steam Leaderboards
405010,Steam Achievements
405010,Steam Trading Cards
405010,Partial Controller Support
405010,Single-player
405010,Captions available
405030,Steam Trading Cards
405030,Single-player
405030,Steam Leaderboards
405030,Downloadable Content
405030,Steam Achievements
405030,Steam Cloud
405030,Full controller support
405031,Steam Trading Cards
405031,Downloadable Content
405031,Steam Leaderboards
405031,Full controller support
405031,Steam Cloud
405031,Single-player
405031,Steam Achievements
405032,Steam Achievements
405032,Steam Cloud
405032,Steam Trading Cards
405032,Downloadable Content
405032,Single-player
405032,Steam Leaderboards
405032,Full controller support
405050,Single-player
405070,Single-player
405080,Single-player
405080,Partial Controller Support
405080,Downloadable Content
405130,Steam Cloud
405130,Partial Controller Support
405130,Steam Achievements
405130,Downloadable Content
405130,Steam Workshop
405130,Cross-Platform Multiplayer
405130,Multi-player
405130,Steam Trading Cards
405130,Co-op
405130,Shared/Split Screen
405130,Includes level editor
405170,Downloadable Content
405170,Multi-player
405170,Steam Trading Cards
405170,Full controller support
405170,Steam Achievements
405170,Cross-Platform Multiplayer
405170,Stats
405170,Single-player
405170,Shared/Split Screen
405170,Co-op
405170,Steam Cloud
405190,Single-player
405190,Partial Controller Support
405260,Steam Trading Cards
405260,Co-op
405260,Downloadable Content
405260,Full controller support
405260,Shared/Split Screen
405260,Single-player
405260,Multi-player
405260,Steam Achievements
405310,Steam Achievements
405310,Shared/Split Screen
405310,Single-player
405310,Full controller support
405340,Shared/Split Screen
405340,Cross-Platform Multiplayer
405340,Multi-player
405340,Standing
405340,Online Multi-Player
405340,Tracked Motion Controllers
405340,Seated
405340,Single-player
405340,Local Multi-Player
405340,Room-Scale
405340,Steam Achievements
405340,Steam Cloud
405340,HTC Vive
405340,Full controller support
405350,Full controller support
405350,Game demo
405350,Single-player
405360,Includes level editor
405360,Single-player
405360,Downloadable Content
405360,Partial Controller Support
405370,Single-player
405370,Partial Controller Support
405430,Single-player
405430,Partial Controller Support
405430,Includes level editor
405430,Downloadable Content
405440,Steam Trading Cards
405440,Full controller support
405440,Single-player
405440,Steam Achievements
405450,Steam Cloud
405450,Downloadable Content
405450,Single-player
405450,Steam Achievements
405450,Steam Leaderboards
405450,Steam Trading Cards
405450,Full controller support
405460,Single-player
405460,Downloadable Content
405480,Standing
405480,HTC Vive
405480,Oculus Rift
405480,Seated
405480,Single-player
405480,Room-Scale
405480,Tracked Motion Controllers
405500,Multi-player
405500,Steam Achievements
405500,Single-player
405500,Full controller support
405500,Steam Leaderboards
405500,Stats
405500,Co-op
405520,Multi-player
405520,Single-player
405520,Includes level editor
405520,Downloadable Content
405530,Steam Achievements
405530,Steam Leaderboards
405530,Single-player
405530,Full controller support
405540,Full controller support
405540,Steam Trading Cards
405540,Single-player
405540,Steam Leaderboards
405540,Steam Achievements
405540,Steam Cloud
405550,Steam Trading Cards
405550,Shared/Split Screen
405550,Steam Achievements
405550,Full controller support
405550,Single-player
405580,Downloadable Content
405580,Single-player
405580,Steam Cloud
405580,Full controller support
405580,Steam Achievements
405580,Steam Workshop
405590,Single-player
405590,Steam Trading Cards
405610,Steam Achievements
405610,Steam Trading Cards
405610,Steam Leaderboards
405610,Single-player
405640,Stats
405640,Single-player
405640,Steam Achievements
405640,Steam Trading Cards
405650,Single-player
405660,Single-player
405660,Downloadable Content
405670,Local Multi-Player
405670,Cross-Platform Multiplayer
405670,Single-player
405670,Online Multi-Player
405670,Full controller support
405670,Shared/Split Screen
405720,Single-player
405720,Shared/Split Screen
405720,Steam Achievements
405720,Full controller support
405720,Steam Leaderboards
405720,Multi-player
405730,Co-op
405730,Single-player
405730,Downloadable Content
405730,Multi-player
405730,Steam Achievements
405730,Steam Trading Cards
405780,Single-player
405780,Steam Trading Cards
405780,Steam Achievements
405810,Steam Cloud
405810,Steam Achievements
405810,Full controller support
405810,Single-player
405820,Steam Achievements
405820,Full controller support
405820,Steam Cloud
405820,Single-player
405860,Partial Controller Support
405860,Single-player
405900,Steam Trading Cards
405900,Full controller support
405900,Steam Achievements
405900,Single-player
405900,Steam Cloud
405920,Downloadable Content
405920,Partial Controller Support
405930,Downloadable Content
405930,MMO
405940,Steam Achievements
405940,Downloadable Content
405940,Single-player
405950,Steam Trading Cards
405950,Steam Cloud
405950,Steam Achievements
405950,Single-player
405960,Single-player
405960,Steam Leaderboards
405960,Stats
405960,Steam Trading Cards
405960,Steam Achievements
405970,Steam Cloud
405970,Steam Trading Cards
405970,Full controller support
405970,Steam Achievements
405970,Single-player
405980,Multi-player
405980,MMO
406071,Downloadable Content
406071,Steam Workshop
406071,Steam Trading Cards
406072,Downloadable Content
406072,Steam Trading Cards
406072,Steam Workshop
406073,Downloadable Content
406073,Steam Trading Cards
406073,Steam Workshop
406074,Steam Workshop
406074,Steam Trading Cards
406074,Downloadable Content
406076,Steam Trading Cards
406076,Steam Workshop
406076,Downloadable Content
406077,Steam Workshop
406077,Steam Trading Cards
406077,Downloadable Content
406078,Steam Trading Cards
406078,Downloadable Content
406078,Steam Workshop
406080,Steam Trading Cards
406080,Single-player
406090,Single-player
406090,Steam Trading Cards
406090,Full controller support
406100,Downloadable Content
406100,Single-player
406110,Full controller support
406110,Single-player
406120,Multi-player
406120,Single-player
406120,Steam Achievements
406120,Steam Cloud
406120,Partial Controller Support
406120,Shared/Split Screen
406120,Local Multi-Player
406120,Steam Trading Cards
406120,Local Co-op
406130,Single-player
406130,Partial Controller Support
406140,Single-player
406140,Downloadable Content
406150,Steam Cloud
406150,Steam Achievements
406150,Single-player
406150,Steam Trading Cards
406150,Full controller support
406170,Captions available
406170,Full controller support
406170,Single-player
406170,Steam Achievements
406190,Steam Trading Cards
406190,Downloadable Content
406190,Steam Workshop
406210,Steam Trading Cards
406220,Keyboard / Mouse
406220,Oculus Rift
406220,Shared/Split Screen
406220,Steam Trading Cards
406220,Co-op
406220,Steam Achievements
406220,HTC Vive
406220,Full controller support
406220,Local Co-op
406220,Seated
406220,Multi-player
406220,Gamepad
406220,Single-player
406220,Local Multi-Player
406230,Downloadable Content
406240,Downloadable Content
406280,Multi-player
406280,Online Multi-Player
406290,Multi-player
406290,In-App Purchases
406290,Steam Achievements
406290,Stats
406290,Cross-Platform Multiplayer
406290,Online Multi-Player
406290,Single-player
406290,Local Multi-Player
406290,Steam Turn Notifications
406300,Multi-player
406300,Single-player
406300,Shared/Split Screen
406310,Steam Achievements
406310,Cross-Platform Multiplayer
406310,Steam Leaderboards
406310,Stats
406310,Multi-player
406310,Steam Trading Cards
406350,Steam Leaderboards
406350,Single-player
406350,Multi-player
406350,Full controller support
406350,Steam Achievements
406370,Steam Achievements
406370,Steam Cloud
406370,Steam Trading Cards
406370,Single-player
406370,Downloadable Content
406400,Stats
406400,Shared/Split Screen
406400,Co-op
406400,Single-player
406400,Full controller support
406400,Commentary available
406410,Tracked Motion Controllers
406410,Standing
406410,Single-player
406410,Seated
406410,HTC Vive
406410,Cross-Platform Multiplayer
406410,Oculus Rift
406410,Multi-player
406410,Room-Scale
406410,Gamepad
406460,Single-player
406460,Downloadable Content
406470,Downloadable Content
406470,Single-player
406480,Steam Cloud
406480,Downloadable Content
406480,Single-player
406490,Single-player
406490,Steam Cloud
406490,Downloadable Content
406500,Single-player
406500,Partial Controller Support
406500,Downloadable Content
406510,Downloadable Content
406510,Steam Cloud
406510,Steam Achievements
406510,Steam Leaderboards
406510,Steam Trading Cards
406510,Single-player
406510,Full controller support
406510,Co-op
406520,Steam Achievements
406520,Single-player
406520,Steam Cloud
406520,Full controller support
406520,Downloadable Content
406521,Single-player
406521,Downloadable Content
406521,Full controller support
406540,Multi-player
406540,Steam Trading Cards
406540,Steam Achievements
406540,Steam Leaderboards
406540,Single-player
406540,Steam Cloud
406540,Full controller support
406540,Captions available
406540,Downloadable Content
406550,Steam Trading Cards
406550,Single-player
406550,Steam Achievements
406550,Steam Cloud
406560,Steam Leaderboards
406560,Captions available
406560,Steam Trading Cards
406560,Multi-player
406560,Single-player
406560,Steam Cloud
406560,Downloadable Content
406560,Full controller support
406560,Steam Achievements
406570,Partial Controller Support
406570,Single-player
406570,Steam Cloud
406570,Downloadable Content
406580,Steam Trading Cards
406580,Downloadable Content
406580,Single-player
406580,Steam Cloud
406580,Steam Achievements
406580,Full controller support
406580,Steam Leaderboards
406580,Captions available
406580,Multi-player
406590,Steam Leaderboards
406590,Multi-player
406590,Full controller support
406590,Steam Cloud
406590,Downloadable Content
406590,Captions available
406590,Steam Trading Cards
406590,Steam Achievements
406590,Single-player
406600,Steam Cloud
406600,Steam Leaderboards
406600,Multi-player
406600,Steam Trading Cards
406600,Full controller support
406600,Downloadable Content
406600,Steam Achievements
406600,Single-player
406600,Captions available
406610,Steam Trading Cards
406610,Multi-player
406610,Single-player
406610,Downloadable Content
406610,Captions available
406610,Full controller support
406610,Steam Leaderboards
406610,Steam Achievements
406610,Steam Cloud
406620,Captions available
406620,Steam Achievements
406620,Downloadable Content
406620,Steam Leaderboards
406620,Multi-player
406620,Single-player
406620,Steam Trading Cards
406620,Full controller support
406620,Steam Cloud
406650,Single-player
406650,Steam Achievements
406650,Captions available
406650,Steam Cloud
406660,Captions available
406660,Single-player
406660,Steam Cloud
406660,Game demo
406660,Steam Achievements
406670,Single-player
406670,Steam Trading Cards
406690,Single-player
406690,Steam Achievements
406720,Single-player
406720,Steam Achievements
406720,Partial Controller Support
406720,Steam Trading Cards
406730,Steam Trading Cards
406730,Single-player
406730,Steam Achievements
406760,Co-op
406760,Full controller support
406760,Single-player
406760,Shared/Split Screen
406780,Single-player
406780,Steam Trading Cards
406780,Partial Controller Support
406820,Game demo
406820,Single-player
406850,Steam Cloud
406850,Cross-Platform Multiplayer
406850,Multi-player
406850,Steam Leaderboards
406850,Full controller support
406850,Single-player
406850,Local Multi-Player
406850,Steam Achievements
406850,Online Multi-Player
406850,Steam Trading Cards
406870,Steam Cloud
406870,Single-player
406870,Steam Achievements
406870,Steam Trading Cards
406890,Shared/Split Screen
406890,Room-Scale
406890,Single-player
406890,Cross-Platform Multiplayer
406890,Tracked Motion Controllers
406890,Multi-player
406890,HTC Vive
406890,Standing
406890,Steam Achievements
406920,Single-player
406920,Steam Cloud
406920,Steam Achievements
406930,Multi-player
406930,Single-player
406930,Co-op
406940,Steam Cloud
406940,Steam Achievements
406940,Multi-player
406940,Shared/Split Screen
406940,Single-player
406940,Partial Controller Support
406950,Steam Achievements
406950,Downloadable Content
406950,Steam Leaderboards
406960,Steam Achievements
406960,Downloadable Content
406960,Steam Leaderboards
406970,Steam Achievements
406970,Steam Trading Cards
406970,Single-player
406970,Partial Controller Support
40700,Steam Leaderboards
40700,Steam Trading Cards
40700,Steam Achievements
40700,Steam Cloud
40700,Single-player
40700,Full controller support
407000,Steam Trading Cards
407000,Steam Achievements
407000,Single-player
407020,Single-player
407020,Steam Trading Cards
407020,Full controller support
407020,Steam Achievements
407040,Full controller support
407040,Game demo
407040,Single-player
407070,Downloadable Content
407070,Single-player
407080,Downloadable Content
407100,Single-player
407100,Steam Achievements
407100,Steam Trading Cards
407100,Steam Cloud
407110,Steam Achievements
407110,Steam Cloud
407110,Full controller support
407110,Multi-player
407110,Single-player
407110,Online Multi-Player
407110,Includes level editor
407110,Steam Leaderboards
407110,Steam Workshop
407110,Steam Trading Cards
407120,Single-player
407140,Single-player
407140,Downloadable Content
407150,Steam Trading Cards
407150,Steam Cloud
407150,Single-player
407190,Single-player
407190,Shared/Split Screen
407190,Includes level editor
407190,Stats
40720,Single-player
407200,Downloadable Content
407200,Co-op
407200,Online Co-op
407200,Partial Controller Support
407200,Steam Achievements
407200,Steam Cloud
407200,Cross-Platform Multiplayer
407200,Online Multi-Player
407200,Single-player
407200,Steam Trading Cards
407200,Multi-player
407210,Steam Achievements
407210,Multi-player
407210,Downloadable Content
407210,Online Multi-Player
407210,Online Co-op
407210,Steam Cloud
407210,Steam Trading Cards
407210,Cross-Platform Multiplayer
407210,Single-player
407210,Co-op
407210,Partial Controller Support
407210,Steam Workshop
407230,Steam Achievements
407230,Steam Cloud
407230,Single-player
407230,Steam Trading Cards
407230,Captions available
407230,Full controller support
407280,Full controller support
407280,Downloadable Content
407280,Single-player
407290,Single-player
407290,Steam Trading Cards
407290,Full controller support
407290,Steam Achievements
407300,Single-player
407300,Captions available
407300,Steam Trading Cards
407300,Steam Achievements
407320,Single-player
407340,Steam Achievements
407340,Steam Trading Cards
407340,Single-player
407380,Steam Leaderboards
407380,Steam Cloud
407380,Steam Achievements
407380,Multi-player
407380,Single-player
407380,Full controller support
407400,Single-player
407400,Downloadable Content
407420,Steam Cloud
407420,Single-player
407420,Steam Trading Cards
407450,Steam Trading Cards
407450,Steam Achievements
407450,Single-player
407450,Downloadable Content
407450,Steam Cloud
407451,Steam Achievements
407451,Steam Trading Cards
407451,Downloadable Content
407451,Single-player
407451,Steam Cloud
407460,Downloadable Content
407460,Multi-player
407460,Single-player
407470,Downloadable Content
407470,Single-player
407470,Partial Controller Support
407471,Downloadable Content
407471,Partial Controller Support
407471,Single-player
407472,Single-player
407472,Partial Controller Support
407472,Downloadable Content
407473,Downloadable Content
407473,Single-player
407473,Partial Controller Support
407474,Single-player
407474,Partial Controller Support
407474,Downloadable Content
407475,Single-player
407475,Downloadable Content
407510,Steam Trading Cards
407510,MMO
407510,Multi-player
407510,Co-op
407530,Stats
407530,Multi-player
407530,Steam Leaderboards
407530,Includes level editor
407530,Steam Workshop
407530,Partial Controller Support
407530,Co-op
407600,Steam Leaderboards
407600,Steam Achievements
407600,Steam Cloud
407600,Multi-player
407600,Single-player
407600,Full controller support
407600,Co-op
407620,Single-player
407620,Steam Achievements
407620,Shared/Split Screen
407620,Co-op
407620,Full controller support
407620,Multi-player
407630,Steam Trading Cards
407630,Local Co-op
407630,Stats
407630,Steam Leaderboards
407630,Single-player
407630,Full controller support
407630,Shared/Split Screen
407630,Steam Achievements
407680,Steam Achievements
407680,Single-player
407680,Steam Trading Cards
407690,Single-player
407690,Steam Cloud
407690,Multi-player
407690,Full controller support
407700,MMO
407710,Keyboard / Mouse
407710,Seated
407710,Oculus Rift
407710,Single-player
407710,Standing
407710,Gamepad
407710,HTC Vive
407710,Room-Scale
407710,Tracked Motion Controllers
407710,Partial Controller Support
407720,Steam Trading Cards
407720,Single-player
407760,Steam Workshop
407760,Steam Achievements
407760,Downloadable Content
407760,Single-player
407800,MMO
407800,Downloadable Content
407800,Single-player
407800,Multi-player
407800,Co-op
407810,Single-player
407810,Full controller support
407810,Steam Achievements
407810,Steam Trading Cards
407820,Downloadable Content
407820,Steam Leaderboards
407820,Co-op
407820,Steam Achievements
407820,Steam Workshop
407820,Shared/Split Screen
407820,Single-player
407820,Full controller support
407820,Includes Source SDK
407820,Stats
407820,Multi-player
407820,Includes level editor
407821,Single-player
407821,Full controller support
407821,Steam Workshop
407821,Co-op
407821,Includes Source SDK
407821,Steam Leaderboards
407821,Includes level editor
407821,Downloadable Content
407821,Shared/Split Screen
407821,Multi-player
407821,Stats
407821,Steam Achievements
407822,Steam Leaderboards
407822,Single-player
407822,Full controller support
407822,Stats
407822,Downloadable Content
407822,Steam Workshop
407822,Steam Achievements
407822,Co-op
407822,Includes level editor
407822,Includes Source SDK
407822,Multi-player
407822,Shared/Split Screen
407823,Steam Leaderboards
407823,Multi-player
407823,Downloadable Content
407823,Steam Workshop
407823,Includes level editor
407823,Includes Source SDK
407823,Single-player
407823,Steam Achievements
407823,Full controller support
407823,Co-op
407823,Shared/Split Screen
407823,Stats
407830,Shared/Split Screen
407830,Multi-player
407830,Co-op
407830,Steam Achievements
407830,Single-player
407830,Includes level editor
407830,Steam Trading Cards
407830,Full controller support
407840,Multi-player
407840,Full controller support
407840,MMO
407840,Co-op
407840,Online Multi-Player
407840,Stats
407840,Local Multi-Player
407840,In-App Purchases
407840,Steam Trading Cards
407840,Local Co-op
407840,Single-player
407840,Shared/Split Screen
407840,Steam Achievements
407840,Online Co-op
407880,Captions available
407880,Single-player
407880,Steam Achievements
407880,Steam Trading Cards
407900,Single-player
407900,Full controller support
407920,Single-player
407920,Co-op
407920,Full controller support
407920,Downloadable Content
407920,Steam Cloud
407920,Steam Workshop
407920,Shared/Split Screen
407920,Multi-player
407920,Steam Trading Cards
407940,Full controller support
407940,Single-player
407940,Steam Achievements
407940,Steam Cloud
407940,Steam Trading Cards
407960,Steam Cloud
407960,Co-op
407960,Single-player
407960,Shared/Split Screen
407960,Game demo
40800,Full controller support
40800,Steam Leaderboards
40800,Steam Achievements
40800,Steam Trading Cards
40800,Single-player
408000,Full controller support
408000,Steam Achievements
408000,Single-player
408010,Game demo
408010,Full controller support
408010,Single-player
408030,Multi-player
408030,Online Multi-Player
408050,Full controller support
408050,Steam Leaderboards
408050,Stats
408050,Steam Trading Cards
408050,Downloadable Content
408050,Steam Achievements
408050,Single-player
408070,Steam Trading Cards
408070,Downloadable Content
408070,Steam Achievements
408070,Single-player
408100,Steam Leaderboards
408100,Steam Trading Cards
408100,Downloadable Content
408100,Single-player
408100,Full controller support
408100,Steam Achievements
408101,Full controller support
408101,Steam Leaderboards
408101,Single-player
408101,Steam Trading Cards
408101,Downloadable Content
408101,Steam Achievements
408102,Steam Leaderboards
408102,Steam Achievements
408102,Multi-player
408102,Full controller support
408102,Steam Trading Cards
408102,Downloadable Content
408102,Single-player
408102,Co-op
408110,Single-player
408110,Steam Trading Cards
408110,Steam Achievements
408120,Single-player
408120,Captions available
408140,Steam Leaderboards
408140,Steam Cloud
408140,Full controller support
408140,Single-player
408140,Steam Achievements
408140,Co-op
408140,Steam Trading Cards
408140,Downloadable Content
408150,Steam Cloud
408150,Steam Leaderboards
408150,Steam Trading Cards
408150,Single-player
408150,Co-op
408150,Steam Achievements
408150,Full controller support
408150,Downloadable Content
408160,Steam Cloud
408160,Downloadable Content
408160,Single-player
408160,Full controller support
408160,Steam Achievements
408160,Steam Trading Cards
408170,Steam Achievements
408170,Full controller support
408170,Single-player
408180,Single-player
408180,Steam Achievements
408180,Game demo
408210,Downloadable Content
408210,Single-player
408220,Multi-player
408220,Single-player
408220,Partial Controller Support
408220,Downloadable Content
408240,Single-player
408240,Includes level editor
408240,Steam Cloud
408240,Steam Workshop
408240,Steam Achievements
408240,Partial Controller Support
408240,Stats
408250,Windows Mixed Reality
408250,Tracked Motion Controllers
408250,Gamepad
408250,Single-player
408250,Steam Achievements
408250,Online Co-op
408250,HTC Vive
408250,Steam Cloud
408250,Multi-player
408250,Oculus Rift
408250,Steam Trading Cards
408250,Seated
408250,Partial Controller Support
408250,Online Multi-Player
408260,Single-player
408260,Steam Achievements
408260,Steam Trading Cards
408260,Downloadable Content
408280,Single-player
408280,Steam Trading Cards
408280,Steam Achievements
408300,Co-op
408300,Steam Leaderboards
408300,Steam Trading Cards
408300,Single-player
