id,item_name,price,beta_version,ratings,metascore,developer,release_date
227100,sniper elite: nazi zombie army,$14.99 ,0,3,62,rebellion,2013.2.28
304050,trove,,0,2,0,trion worlds,2015.7.9
411320,codename: panzers. phase two,$14.99 ,0,1,80,stormregion.thq nordic,2005.7.21
221680,rocksmithxae 2014 edition - remastered,$39.99 ,0,3,0,ubisoft - san francisco,2016.10.4
257650,mosaico,$19.99 ,0,0,0,soulid studio,2013.11.26
416370,showing tonight: mindhunters incident,$1.99 ,0,0,0,phime studio llc,2015.11.12
65730,take on helicopters,$19.99 ,0,0,70,bohemia interactive,2011.10.27
262940,broken sword 5 - the serpents curse,$24.99 ,0,3,0,revolution software ltd,2014.6.20
463870,deathwave,$4.99 ,1,0,0,,2016.6.9
351410,cleanem up,,0,1,0,amidos.big o.bauer,2012.7.13
313190,pacific liberation force,$4.99 ,0,-1,0,team 6 studios,2007.10.27
373020,blender game asset creation,$9.99 ,0,1,0,,2015.5.29
392920,arvale,$7.99 ,0,2,0,jaybot7,2015.8.14
26300,drug wars,$4.99 ,0,-2,35,paleo entertainment,2009.3.17
374640,march of industry: very capitalist factory simulator entertainments,$9.99 ,0,-2,0,archive entertainment,2015.10.7
92700,shadow harvest: phantom ops,$9.99 ,0,-2,34,black lion studios,2011.4.5
320650,season match 2,$3.99 ,0,0,0,urse games,2008.10.14
216670,great big war game,$6.99 ,0,1,0,rubicon development,2012.8.28
491240,lil big invasion,$1.99 ,0,0,0,andreas britten,2016.8.4
24960,battlefield: bad companyu2122 2,$19.99 ,0,3,87,dice,2010.3.2
336040,combat monsters,,0,2,0,rubicon development,2015.1.20
363890,rpg maker mv,$79.99 ,0,3,0,kadokawa.yoji ojima,2015.10.23
270210,melodys escape,$9.99 ,0,3,0,icetesy sprl,2016.5.20
457960,holopoint,$14.99 ,0,3,0,,
299660,6180 the moon,$3.99 ,0,3,0,turtle cream.pokpoong games,2014.9.19
298110,far cryxae 4,$29.99 ,0,2,80,ubisoft montreal. red storm. shanghai. toronto. kiev,2014.11.18
350910,streets of fury ex,$9.99 ,0,3,0,guard crush games,2015.6.25
258030,earthlock: festival of magic,$19.99 ,0,2,0,snowcastle games,2016.9.27
296070,mind: path to thalamus enhanced edition,$8.99 ,0,0,75,,
491170,crazy forest,$4.99 ,0,0,0,snagbox,2016.7.6
457480,domino sky,$3.99 ,0,3,0,russpuppy,2016.4.5
300900,hippocampal: the white sofa,$4.99 ,0,-2,0,freegamer,2014.5.27
233720,surgeon simulator,$9.99 ,0,3,71,bossa studios,2013.4.19
111010,the clockwork man: the hidden world,$9.99 ,0,0,0,total eclipse p.c.,2011.9.23
285520,sledgehammer / gear grinder,$7.99 ,0,2,0,targem games,2008.4.10
335000,tormentum - dark sorrow,$11.99 ,0,3,72,ohnoo studio,2015.3.4
249330,unholy heights,$3.99 ,0,3,0,petit depotto,2013.8.16
205230,hell yeah! wrath of the dead rabbit,$14.99 ,0,3,64,arkedo,2012.10.3
465510,sinful eden,$6.99 ,0,-2,0,dualhaze,2016.5.9
454070,boundel: the second era,,0,0,0,eren aydu0131n,2016.11.14
402980,osteya,$7.99 ,0,0,0,metalbear,2015.11.20
396790,draculas legacy,$2.99 ,0,2,0,jetdogs studios.indeepop,2015.10.22
466170,idling to rule the gods,,0,3,0,shugasu ug,2016.5.27
365460,chariot wars,$6.99 ,0,0,0,om entertainment,2015.5.25
20,team fortress classic,$4.99 ,0,3,0,valve,1999.4.1
451010,kittypocalypse,$14.99 ,0,3,0,,
410770,roads of rome,$3.99 ,0,0,0,realore,2015.10.16
12500,puzzlequest: challenge of the warlords,$9.99 ,0,3,84,infinite interactive,2007.10.10
454150,voxel warfare online,$0.99 ,1,0,0,firehawk studios,2016.9.1
96000,the tiny bang story,$4.99 ,0,3,63,colibri games,2011.4.22
249680,marlow briggs and the mask of death,$4.99 ,0,3,0,zootfly,2013.9.20
16500,chaos theory,$2.99 ,0,0,0,blurredvision,2008.5.22
385900,arevan,$7.99 ,0,0,0,overcloud9,2015.7.24
23150,fluttabyes,$1.99 ,0,0,0,red chain games ltd.,2010.4.20
246840,fate,$7.99 ,0,3,80,wildtangent,2005.5.18
431250,mushroom wars,$9.99 ,0,2,80,zillion whales.creat studios,2016.4.7
212390,continent of the ninth seal,,0,2,0,cloud 9 studio,2012.9.13
205550,foreign legion: multi massacre,$6.99 ,0,0,0,sakari indie &amp; grin,2012.7.9
365880,mirrored - chapter 1,$1.99 ,0,2,0,kelkafa studios.cardboard sword limited.jet stone studios,2015.10.30
293160,antharion,$14.99 ,0,0,0,orphic software,2015.7.15
397320,ctu: counter terrorism unit,$14.99 ,0,-2,0,odin game studio,2016.4.22
243040,startopia,$6.99 ,0,3,86,,2001.6.19
341080,nexus: one core,$4.99 ,0,0,0,hyde games,2015.2.26
293940,kill the bad guy,$9.99 ,0,0,0,exkee,2014.5.28
257670,elder sign: omens,$14.99 ,0,2,0,fantasy flight publishing. inc.,2011.10.31
431680,nuts!: the battle of the bulge,$9.99 ,0,-2,0,hexwar games,2016.2.12
45760,ultra street fighterxae iv,$29.99 ,0,3,0,capcom,2014.8.7
307770,wildlife park 2 - horses,$3.99 ,0,0,0,b-alive gmbh,2007.10.12
3830,psychonauts,$9.99 ,0,4,87,double fine productions,2005.4.19
250580,paranautical activity: deluxe atonement edition,$9.99 ,0,2,0,digerati distribution,2013.2.14
443860,riptide gp: renegade,$9.99 ,0,3,0,vector unit,2016.7.26
338260,usagi yojimbo: way of the ronin,$4.99 ,0,0,0,happygiant,2015.1.30
251510,constant c,$9.99 ,0,1,60,international games system. co.. ltd.,2014.3.7
263680,unearthed: trail of ibn battuta - episode 1 - gold edition,$4.99 ,0,0,0,semaphore,2014.1.3
435840,the preposterous awesomeness of everything,$6.99 ,0,1,54,joe richardson,2016.2.9
429160,cyborg rage,$2.99 ,0,0,0,ragiva games,2016.2.19
319230,gold rush! anniversary,$12.99 ,0,2,0,sunlight games,2014.11.7
208500,f1 2012u2122,$19.99 ,0,3,80,codemasters birmingham,2012.9.17
306700,iron fisticle,$8.99 ,0,3,0,confused pelican,2014.9.16
462100,starr mazer: dsp,$9.99 ,1,3,0,imagos softworks.pixeljam,2016.8.26
3420,iggle pop deluxe,$4.99 ,0,0,0,popcap games. inc.,2006.8.30
401890,arslan: the warriors of legend,$59.99 ,0,2,57,koei tecmo games co.. ltd.,2016.2.9
316430,battle of empires : 1914-1918,$8.99 ,0,0,0,great war team,2015.7.22
13520,far cryxae,$9.99 ,0,3,89,crytek studios,2004.3.23
411080,showtime 2073,$1.99 ,0,3,0,nicolas bernard,2016.2.12
340460,spartans vs zombies defense,,0,0,0,yfc games,2015.1.6
427770,pills4skills,$2.99 ,0,0,0,petro shoferystov,2016.1.25
207730,arena wars 2,$3.99 ,0,-2,0,exdream gmbh,2012.10.12
314950,spectre,$4.99 ,0,-2,0,,
419080,bridge constructor stunts,$9.99 ,0,2,0,clockstone,2016.2.23
368800,apocalypse: partys over,$4.99 ,0,3,0,hoplon.izyplay game studio,2016.5.30
283040,paper dungeons,$9.99 ,0,0,0,stephane valverde.leslie valverde,2014.3.26
263820,evilquest,$1.99 ,0,3,0,chaosoft games,2014.2.20
355350,reign of bullets,$9.99 ,0,1,0,critical bit,2015.8.19
460340,guards,$4.99 ,0,3,49,battlecruiser games,2016.8.19
348360,doodle god,$11.99 ,0,2,0,joybits ltd.,2015.9.24
246580,the typing of the dead: overkill,$19.99 ,0,3,0,modern dream,2013.10.29
420070,kill the plumber,$4.99 ,0,0,0,keybol.iskander aminov,2015.12.31
301980,pirates of the caribbean: at worlds end,$19.99 ,0,0,0,eurocom entertainment software,2007.5.22
382320,heart of ember ch1,$1.99 ,0,0,0,animation catalyst,2015.7.27
500590,puppy dog: jigsaw puzzles,$1.99 ,0,1,0,ensenasoft,2016.7.19
501120,clock simulator,$0.99 ,0,3,0,kool2play,2016.7.20
11330,obulis,$4.99 ,0,3,0,ionfx,2009.3.19
208710,colour bind,$9.99 ,0,2,0,finn morgan,2012.9.24
259510,shufflepuck cantina deluxe,$9.99 ,0,3,0,agharta studio,2013.12.6
200910,before the echo,$4.99 ,0,3,70,iridium studios,2011.10.20
299100,back to life 2,$4.99 ,0,0,0,carlo dapostoli projects,2014.5.6
35600,big brain wolf,$4.99 ,0,0,0,frima,2009.11.5
311210,call of dutyxae: black ops iii,$59.99 ,0,0,73,treyarch,2015.11.5
485150,web designer 12 premium,$99.99 ,0,0,0,magix software gmbh,2016.7.20
288670,myths of orion: light from the north,$6.99 ,0,2,0,cateia games,2014.12.3
388010,tick: the time based puzzle game,$2.99 ,0,0,0,fingertip games uk,2015.12.1
278440,0rbitalis,$9.99 ,0,2,73,alan zucconi,2015.5.28
331160,disneyu2022pixar cars,$19.99 ,0,0,73,beenox,2006.7.6
284830,clockwork tales: of glass and ink,$9.99 ,0,3,0,artifex mundi,2013.8.8
307760,zoo park,$4.99 ,0,0,0,excalibur,2014.6.13
55140,mx vs. atv reflex,$19.99 ,0,3,0,double helix games.rainbow studios.thq nordic,2010.11.26
2870,x rebirth,$29.99 ,0,-2,33,egosoft,2013.11.15
337450,dream tale,$4.99 ,0,1,0,green lava studios,2014.12.16
498580,asrecorp,$0.99 ,0,-2,0,luke cripps,2016.7.22
434860,wanderjahr,$9.99 ,0,0,0,workyrie game studio,2016.2.18
214970,intrusion 2,$9.99 ,0,3,80,aleksey abramenko,2012.9.11
429430,tyrfing  cycle |vanilla|,$7.99 ,1,0,0,demon sword games,2016.4.15
80340,blackwell unbound,$4.99 ,0,3,0,wadjet eye games,2012.1.13
254460,obscure,$6.99 ,0,3,63,hydravision entertainment,2005.4.6
257120,not the robots,$9.99 ,0,3,0,2darray,2013.12.12
376750,world war ii gi,$6.99 ,0,0,0,tnt team,1999.3.15
6920,deus ex: invisible war,$6.99 ,0,0,80,ion storm,2004.3.5
18000,precipice of darkness. episode one,$7.99 ,0,3,0,hothead games,2008.5.21
428250,mystery castle: the mirrors secret,$6.99 ,0,0,0,meridian93,2015.12.18
492080,vision of aurora borealis,$3.99 ,0,2,0,purin productions,2016.8.22
336010,mxgp - the official motocross videogame compact,$9.99 ,0,0,0,milestone s.r.l.,2014.12.3
310060,knights of pen and paper 2,$7.99 ,0,3,0,kyy games,2015.10.20
357770,the district,$0.99 ,1,-2,0,districtteam,2017.12.10
412770,boogeyman,$4.99 ,0,3,0,,
8880,freedom force,$4.99 ,0,0,90,irrational games,2002.3.26
405720,perfect universe - play with gravity,$9.99 ,0,1,0,will sykes games,2016.2.26
448000,sparkle zero,$4.99 ,0,0,0,mmeu,2016.3.14
328430,rex nebular and the cosmic gender bender,$6.99 ,0,0,0,microprose software. inc.,1992.11.1
12770,rise of the argonauts,$9.99 ,0,2,59,liquid entertainment,2008.12.16
4570,warhammerxae 40.000: dawn of warxae - game of the year edition,$12.99 ,0,4,86,relic entertainment,2006.1.1
383720,swords & crossbones: an epic pirate story,$4.99 ,0,2,0,epic devs llc,2015.9.30
216290,gateways,$4.99 ,0,3,72,smudged cat games ltd,2012.9.13
381870,koala kids,$0.99 ,0,1,0,doomster entertainment,2015.6.22
211420,dark soulsu2122: prepare to dieu2122 edition,$19.99 ,0,3,85,fromsoftware,2012.8.23
356100,fuego!,$4.99 ,0,1,0,radiostatic,2015.11.16
27900,twin sector,$4.99 ,0,-2,49,dns development,2009.9.16
461140,klabi,$9.99 ,0,0,0,mystic games,2016.4.22
382070,neoncube,$0.99 ,0,2,0,david lawrence.nico thomas,2015.10.2
272470,the incredible adventures of van helsing ii,$14.99 ,0,0,77,neocoregames,2014.5.22
393950,get over here,$9.99 ,0,0,0,reload games studio,2015.8.20
399520,comedy quest,,0,3,0,trav nash,2015.9.2
396010,the rise of chubtan,$7.99 ,0,0,0,radarjam,2016.1.21
421040,plantera,$2.99 ,0,3,0,varagtp,2016.1.28
332370,miko gakkou monogatari: kaede episode,$8.99 ,0,0,0,xinoro,2015.8.16
343180,top trumps turbo,$19.99 ,0,0,0,good day games.nyx digital,2015.3.20
376150,industry transporters,$9.99 ,1,-2,0,markus fick,2015.8.31
501110,mount wingsuit,$14.99 ,0,2,0,,
351150,dragon: a game about a dragon,$4.99 ,0,0,0,games with dragons in,2015.4.24
390680,spacejacked,$9.99 ,0,1,0,rotten mage,2016.2.26
277390,videoball,$9.99 ,0,3,82,action button entertainment. llc,2016.7.12
338120,marble duel,$4.99 ,0,0,0,herocraft krasnodar,2015.11.12
239200,amnesia: a machine for pigs,$19.99 ,0,0,72,the chinese room,2013.9.10
40300,risen,$9.99 ,0,3,77,piranha bytes,2009.10.30
425720,cloudlands : vr minigolf,$19.99 ,0,3,0,,
38720,rush,$4.99 ,0,3,73,two tribes,2010.12.3
215280,secret world legends,,0,2,76,funcom,2017.7.31
42980,victoria i complete,$9.99 ,0,0,0,paradox development studio,2010.8.20
416640,diabolical,$5.99 ,0,3,0,choice of games,2015.11.6
341530,stardust vanguards,$3.99 ,0,1,0,zanrai interactive,2015.1.30
359810,hare in the hat,$1.99 ,0,0,0,runserver,2015.4.1
340530,soccer legends,,1,-2,0,soedesco publishing,2015.8.5
327520,traverser,$14.99 ,0,2,61,gatling goat studios,2015.7.9
35420,defence alliance 2,,0,-2,0,defence alliance team,2009.10.22
359190,rituals,$4.99 ,0,1,0,tymon zgainski,2015.5.27
246800,beatblasters iii,$9.99 ,0,0,56,chainsawesome games,2014.2.21
407830,space overlords,$7.99 ,0,0,0,12 hit combo,2016.3.3
31820,nancy drewxae: the haunted carousel,$6.99 ,0,1,85,her interactive,2003.8.22
70420,chantelise - a tale of two sisters,$9.99 ,0,2,62,easygamestation,2011.7.29
446830,the lonesome fog,$4.99 ,0,1,0,might and delight,2016.3.24
214100,rigonauts,$9.99 ,0,0,60,engient. inc,2012.8.7
283940,freddi fish and the case of the missing kelp seeds,$6.99 ,0,3,0,humongous entertainment,1994.10.28
264060,full bore,$14.99 ,0,1,72,whole hog games,2014.5.6
453820,hero quest: tower conflict,$0.99 ,0,-2,0,mihai morosan,2016.4.13
352520,the silent age,$9.99 ,0,3,0,house on fire,2015.5.29
446430,doctor watson - treasure island,$7.99 ,0,0,0,united independent entertainment gmbh,2016.3.11
57620,patrician iv - steam special edition,$14.99 ,0,0,66,gaming minds studios,2010.9.17
447330,sluggys fruit emporium,,0,0,0,,
234920,dyscourse,$14.99 ,0,2,71,owlchemy labs,2015.3.25
324510,boundless,$34.99 ,1,2,0,wonderstruck,2014.11.13
452450,rising islands,$9.99 ,0,0,0,lone hero studios,2016.8.2
16720,velvet assassin,$4.99 ,0,0,61,replay studios,2009.5.1
400410,oase - other age second encounter,$19.99 ,0,0,0,zeiva inc,2010.9.16
227000,primordia,$9.99 ,0,4,72,wormwood studios,2012.12.5
331200,grass simulator,$4.99 ,0,0,0,daniel davies,2015.4.1
258590,adventure time: finn and jakes epic quest,$9.99 ,0,2,0,ngd studios,2014.4.11
336080,vietnam u201865,$9.99 ,0,2,81,every single soldier,2015.3.5
37380,valerie porter and the scarlet scandalu2122,$6.99 ,0,0,0,playfirst,2009.12.21
393550,the journey back,$1.99 ,0,1,0,erwin wolf,2015.8.12
306620,frontline : road to moscow,$9.99 ,0,0,0,88mm,2014.8.8
215080,wakfu,,0,2,76,ankama studio,2014.9.18
448980,the divergent series: allegiant vr,,0,0,0,,
450390,the lab,,0,4,0,,
427240,cosmic trip,$19.99 ,0,3,0,,
457770,audio arena,$6.99 ,0,1,0,,
419810,house of hell,$4.99 ,0,1,0,tin man games,2016.1.19
518030,aim hero,$4.99 ,1,3,0,progames studio,2016.9.5
293600,arson and plunder: unleashed,$4.99 ,0,0,0,chainsaw syndicate,2015.9.25
283350,eurofighter typhoon,$9.99 ,0,-2,69,rage software,2001.7.30
219640,chivalry: medieval warfare,$24.99 ,0,3,79,torn banner studios,2012.10.16
299020,runaway express mystery,$6.99 ,0,2,0,icarus games,2014.9.23
280680,krita gemini,$9.99 ,0,2,0,krita foundation,2014.6.10
508140,zombitatos the end of the pc master race,$0.99 ,0,0,0,bmc studio,2016.9.11
448630,rabiez: epidemic,$1.99 ,0,-2,0,sekerin productions,2016.3.4
268520,orc attack: flatulent rebellion,$9.99 ,0,-2,0,casual brothers,2014.5.15
354280,chaostower,$5.99 ,0,0,0,cashcowgames,2016.2.23
414130,fall of the titanic,,0,0,0,,
204360,castle crashersxae,$14.99 ,0,4,0,the behemoth,2012.9.26
21030,watchmen: the end is nigh part 2,$4.99 ,0,0,44,deadline games,2009.7.29
380150,stasis,$19.99 ,0,2,79,the brotherhood,2015.8.31
446480,new york bus simulator,$4.99 ,0,-2,0,little freedom factory,2016.3.4
340330,deity quest,$9.99 ,0,0,0,fancy fish games,2015.1.20
465430,vertigo,$14.99 ,0,3,0,,
6830,commandos 2: men of courage,$4.99 ,0,3,87,pyro studios,2002.8.30
449000,steno arcade,,1,2,0,for all to play,2016.3.30
289220,borderzone,$2.99 ,0,0,0,saturn-plus.orion,2006.7.19
412470,metal war online: retribution,,1,0,0,gdt limited,2015.12.11
277890,shantae: riskys revenge - directors cut,$9.99 ,0,3,0,wayforward,2014.7.15
227580,10.000.000,$4.99 ,0,3,67,eightyeightgames,2013.1.15
327880,sublevel zero redux,$14.99 ,0,3,71,,
202130,impire,$19.99 ,0,0,45,cyanide montreal,2013.2.14
465070,trizeal remix,$11.99 ,0,1,0,triangle service,2016.7.7
31210,tales of monkey island complete pack: chapter 5 - rise of the pirate god,$19.99 ,0,1,0,telltale games,2009.12.30
485970,cyber sentinel,$9.99 ,0,1,0,mindhelix.pl,2016.7.29
392580,warshift,$12.99 ,0,2,0,cyril megem,2016.10.12
267530,the legoxae movie - videogame,$19.99 ,0,3,0,tt fusion.travellers tales.feral interactive (mac),2014.2.7
200210,realm of the mad god,,0,3,82,wild shadow studios,2012.2.20
220090,the journey down: chapter one,$8.99 ,0,3,72,skygoblin,2013.1.9
376920,tiki man,$0.99 ,0,2,0,anarchy enterprises,2015.6.4
366690,cue club 2: pool & snooker,$18.99 ,0,2,0,bulldog interactive,2016.3.7
414510,5089: the action rpg,$7.99 ,0,3,0,,
301920,war of the human tanks - alter,$12.99 ,0,3,0,yakiniku banzai,2015.2.13
354240,please. donu2019t touch anything,$4.99 ,0,3,0,four quarters,2015.3.26
365160,kona,$19.99 ,0,3,73,parabole,2017.3.17
281580,wings over europe,$9.99 ,0,0,62,third wire productions,2006.5.24
34010,alpha protocolu2122,$14.99 ,0,3,72,obsidian entertainment,2010.6.1
428200,attack heroes,$9.99 ,0,2,0,ejoy games,2017.4.27
4560,company of heroes - legacy edition,$19.99 ,0,3,93,relic entertainment,2006.9.11
352440,catacombs of the undercity,$4.99 ,0,0,0,tin man games,2016.1.19
241260,sherlock holmes: crimes and punishments,$29.99 ,0,3,77,frogwares,2014.9.29
9010,return to castle wolfenstein,$4.99 ,0,3,88,gray matter studios,2001.11.20
327510,wasted,$12.99 ,0,2,68,mr. podunkian,2016.6.7
299170,vault cracker,$4.99 ,0,-2,0,gogii games,2014.5.15
17460,mass effect,$19.99 ,0,3,89,bioware,2008.5.28
391280,epic manager - create your own adventuring agency!,$17.99 ,0,0,0,manavoid entertainment inc.,2016.12.12
39680,the guild ii renaissance,$9.99 ,0,3,56,rune forge,2010.7.28
283000,strategic war in europe,$14.99 ,0,-2,0,wastelands interactive,2014.3.21
301250,sport1 live : duel,$4.99 ,0,0,0,sport1 gmbh,2014.5.30
334070,hektor,$9.99 ,0,0,55,rubycone,2015.3.13
21800,tom clancys endwaru2122,$9.99 ,0,2,68,ubisoft  shanghaxef,2009.2.25
513720,archipelago,$0.99 ,0,0,0,dima kiva,2016.8.17
465670,project g,$7.99 ,0,0,0,nebula interactive,2016.5.13
214830,half minute hero: super mega neo climax ultimate boy,$9.99 ,0,3,75,opus,2012.9.27
494970,savana,$14.99 ,0,0,0,modern dream ltd,2016.7.26
252750,mousecraft,$9.99 ,0,3,72,crunching koalas,2014.7.8
508680,domino vr,$3.99 ,1,0,0,,
495730,ghost train vr,$1.99 ,0,0,0,,
382710,circle the wagen,$5.99 ,0,1,0,,2014.7.29
338540,navy field 2 : conqueror of the ocean,,0,0,0,sdenternet,2015.3.5
501050,emerland solitaire: endless journey,,0,0,0,rainbow games,2015.1.6
267980,hostile waters: antaeus rising,$9.99 ,0,3,80,rage software,2001.6.14
336420,bloodsports.tv,$9.99 ,0,3,69,toadman interactive.fatshark,2015.3.30
212500,the lord of the rings onlineu2122,,0,3,86,standing stone games. llc,2012.6.6
387890,radial impact,$0.99 ,0,0,0,devin sherry,2015.7.31
1500,darwinia,$9.99 ,0,2,84,introversion software,2005.7.14
320690,the treasures of montezuma 3,$3.99 ,0,0,0,alawar entertainment,2011.5.19
412000,microcosmum: survival of cells - random levels,$1.99 ,0,0,0,alexander byzov,2015.10.23
454540,luckcatchers,,0,0,0,dip online,2016.11.15
253530,fortress forever,,0,3,0,fortress forever development team.trepid studios,2007.9.13
463320,the sea eternal,$6.99 ,0,0,0,choice of games,2016.4.22
386400,foosball: world tour,$8.99 ,0,2,0,grip games.3division,2015.12.11
20900,the witcher: enhanced edition directors cut,$9.99 ,0,3,86,cd projekt red,2008.9.16
252730,you dont know jack vol. 1 xl,$2.99 ,0,2,0,jackbox games. inc.,1995.9.12
371550,a bastards tale,$4.99 ,0,3,0,no pest productions,2015.5.26
373720,ryzom,,0,0,64,winch gate property limited,2016.5.6
387630,the historian,$1.99 ,0,0,0,,2014.3.14
91200,anomaly: warzone earth,$9.99 ,0,3,80,11 bit studios,2011.4.8
264380,narcissu 1st & 2nd,,0,3,0,stage-nana,2007.5.15
404270,all my gods,$3.99 ,0,1,0,realore,2015.10.13
367270,angels fall first,$17.99 ,1,3,0,strangely interactive ltd,2015.10.1
517910,sisyphus reborn,,0,3,0,myshkin entertainment,2014.12.19
277520,albedo: eyes from outer space,$14.99 ,0,0,66,z4g0 and ivan venturi productions,2015.4.10
524690,bitslap,$6.99 ,0,1,0,,
287980,mini metro,$9.99 ,0,4,77,dinosaur polo club,2015.11.6
450750,table top racing: world tour - supercharger pack,$3.99 ,0,1,0,playrise digital ltd.,2016.5.26
380570,axion,$1.99 ,0,-2,0,droog71,2015.12.11
456210,a land fit for heroes,,0,0,0,liber primus games,2016.5.3
269610,arcane worlds,$9.99 ,1,0,0,ranmantaru games,2014.1.28
243120,betrayer,$4.99 ,0,3,0,blackpowder games,2014.3.24
247660,deadly premonition: the directors cut,$24.99 ,0,0,59,rising star games,2013.10.29
70000,dino d-day,$9.99 ,0,3,53,800 north and digital ranch,2011.4.8
301260,gardens inc. 2: the road to fame,$9.99 ,0,0,0,world-loom.nitreal,2014.5.22
423810,marooners,$12.99 ,0,2,70,m2h,2016.9.15
438080,surfingers,$1.99 ,0,3,0,digital melody,2016.1.27
485450,ninja stealth,$0.99 ,0,2,0,sc jogos,2016.6.4
251390,call of cthulhu: the wasted land,,0,0,0,red wasp design ltd,2012.3.4
43600,nancy drewxae: warnings at waverly academy,$6.99 ,0,1,76,her interactive,2010.1.13
310990,man in a maze: deathmatch,$9.99 ,0,0,0,smallgreenhill,2014.10.16
374570,kung fury,,0,4,0,,2015.5.28
37320,the nightshift codeu2122,$6.99 ,0,0,0,playfirst,2008.2.11
349320,the rainy port keelung u96e8u6e2fu57fau9686,$24.99 ,0,3,0,erotes studio,2015.3.30
239820,game dev tycoon,$9.99 ,0,4,68,greenheart games,2013.8.29
334140,roche fusion,$12.00 ,0,3,85,amulware,2015.1.23
485950,rise of the ancients,$0.99 ,0,-2,0,talentplace,2016.5.30
252570,depths of fear :: knossos,$5.99 ,0,0,0,dirigo games,2014.4.24
296050,battlepaths,$4.99 ,0,2,0,key17 games,2012.10.28
237740,angry video game nerd adventures,$4.99 ,0,3,77,freakzone games,2013.9.20
424320,anomaly 1729,$9.99 ,0,1,49,anvil drop. llc,2015.12.30
436360,robos world: the zarnok fortress,$9.99 ,0,0,0,bluish-green productions.throw away games,2016.3.7
413230,nightmare code,$1.99 ,0,1,0,,2015.10.1
394030,trigonarium,$2.99 ,0,1,0,kimmo lahtinen,2015.8.31
375190,vroom: aerie,$4.99 ,0,2,0,,
400250,heaven island - vr mmo,$0.99 ,0,0,0,fabio ferrara.giulia airoldi,2015.12.1
302170,the cameron files: the secret at loch ness,$2.99 ,0,0,66,microids,2001.11.1
229810,a fistful of gun,$12.99 ,0,0,60,farmergnome,2015.9.23
357470,an alternative reality: the football manager documentary,$3.99 ,0,1,0,,2015.3.24
294370,crowntakers,$9.99 ,0,2,70,bulwark studios,2014.11.7
442810,ufo online: invasion,,0,0,0,bad pixel,2016.6.8
449040,jesus christ rpg trilogy,,0,3,0,wholetone games,2016.3.18
431370,diorama no.3 : the marchland,$2.99 ,0,0,0,,
452420,koihime enb,$19.99 ,0,3,68,unknown games.m2 co..ltd,2016.5.19
209330,a valley without wind,$14.99 ,0,0,54,arcen games. llc,2012.4.24
221100,dayz,$34.99 ,1,0,0,bohemia interactive,2013.12.16
273350,evolve stage 2,,0,0,77,turtle rock studios,2015.2.10
358290,hocus pocus,$4.99 ,0,1,0,moonlite software,1994.6.1
282210,sid meiers starships,$14.99 ,0,0,64,firaxis games,2015.3.12
334230,town of salem,$4.99 ,0,3,0,blankmediagames,2014.12.15
233510,lunnye devitsy,$4.99 ,0,2,0,boss baddie,2009.7.1
454410,giga wrecker,$19.99 ,0,3,0,game freak inc.,2017.2.6
245390,i have no mouth. and i must scream,$5.99 ,0,3,0,cyberdreams,1996.10.31
414370,raining blobs,$9.99 ,0,1,0,endi milojkoski,2016.1.15
33520,tropico reloaded,$6.99 ,0,3,0,poptop software.breakaway games.frog city software,2009.7.24
479260,cuties,$2.99 ,0,0,0,roman anatolevich.denis ovsyannikov,2016.5.29
229660,sonic and all-stars racing transformed: metal sonic & outrun dlc,$2.99 ,0,1,0,sumo digital,2013.2.20
257220,secret files: sam peters,$9.99 ,0,0,0,animation arts,2013.10.18
43000,front mission evolved,$9.99 ,0,0,63,double helix games,2010.9.28
318350,disney fairies: tinker bells adventure,$19.99 ,0,-2,0,gamestar,2014.10.6
489700,battle forever,$1.99 ,0,0,0,inferno games,2016.6.3
300910,monster challenge circus,$4.99 ,0,-2,0,freegamer,2014.5.15
301320,nolimits 2 roller coaster simulation,$39.99 ,0,3,0,,
422250,shiplord,$1.99 ,0,0,0,just1337 studio,2015.12.2
339850,overclocked: a history of violence,$14.99 ,0,2,70,house of tales,2008.4.7
322030,unlimited escape,$4.99 ,0,0,0,carlo dapostoli projects,2015.2.5
442710,fantasy tales online,,1,2,0,cold tea studio,2016.5.5
264560,quest for infamy,$9.99 ,0,1,63,infamous quests,2014.7.10
38430,kingpin u2014 life of crime,$9.99 ,0,3,0,xatrix entertainment,1999.6.1
18120,unstoppable gorg,$9.99 ,0,2,73,futuremark,2012.1.19
261740,humans must answer,$4.99 ,0,0,55,sumom games,2014.1.16
108200,ticket to ride,$9.99 ,0,3,0,days of wonder,2012.5.24
346110,ark: survival evolved,$59.99 ,0,0,70,studio wildcard.instinct games.efecto studios.virtual basement llc,2017.8.29
314020,morphopolis,$3.99 ,0,3,0,dan  walters.ceri williams,2014.8.14
434520,simutrans,,0,2,0,the simutrans team,2016.5.24
210490,fray: reloaded edition,,0,-1,27,brain candy,2012.6.19
485310,head shot,$1.99 ,1,0,0,indie game group,2016.6.3
22600,worms reloaded,$19.99 ,0,3,79,team17 digital ltd,2010.8.26
401360,the aquatic adventure of the last human,$9.99 ,0,2,76,ycjy,2016.1.19
366970,mighty switch force! hyper drive edition,$9.99 ,0,3,85,wayforward,2015.6.25
349700,romeros aftermath,,0,0,0,free reign entertainment,2015.9.24
352530,poppy kart,$4.99 ,0,0,0,stephane graziano.franck graziano.mathieu lamarche,2015.10.9
