item_id,tag_name,tag_order
375160,great soundtrack,7
288020,action,3
448260,action,0
293680,female protagonist,5
273110,mod,17
24780,sandbox,10
307560,strategy,0
248270,education,0
500790,gore,1
359870,romance,17
424310,rpg,5
220900,strategy,6
336420,co-op,0
386930,fantasy,4
293180,werewolves,7
468240,early access,1
467370,strategy,0
467310,indie,12
263040,indie,16
219890,abstract,11
410540,simulation,1
467310,fantasy,9
477910,2d,2
70420,anime,7
343770,indie,0
412470,singleplayer,2
263500,free to play,7
510930,fps,4
22650,isometric,6
247240,side scroller,1
322190,sci-fi,7
503980,adventure,7
342100,platformer,0
508280,anime,1
290340,multiplayer,0
206060,isometric,2
365810,arcade,1
378610,atmospheric,1
116120,casual,0
487330,puzzle-platformer,10
204060,story rich,10
269230,great soundtrack,3
299360,first-person,18
323610,co-op,6
378720,rpg,9
390670,moba,8
432410,indie,2
249650,tactical,6
320120,casual,15
208090,massively multiplayer,0
248970,touch-friendly,3
402530,horror,6
394230,moba,8
388410,metroidvania,9
202670,female protagonist,3
38420,sci-fi,16
348020,top-down shooter,7
296070,great soundtrack,4
286280,tanks,2
347170,war,7
407830,third-person shooter,3
413230,thriller,2
350070,atmospheric,5
233700,perma death,17
32360,pirates,3
335240,free to play,10
301680,indie,3
339110,family friendly,0
332150,early access,2
496460,singleplayer,6
409730,fast-paced,10
204360,casual,0
336780,point & click,1
298820,episodic,6
283290,open world,13
340210,turn-based strategy,6
404410,economy,6
459470,strategy,3
22370,sandbox,2
249130,family friendly,6
421670,simulation,2
413420,story rich,10
467900,local co-op,1
418250,space,12
468490,casual,1
288060,singleplayer,5
230050,adventure,16
218130,action,3
41700,survival horror,9
206440,story rich,19
34190,racing,6
374670,action,0
344630,nudity,2
243040,great soundtrack,2
348850,difficult,8
320520,dark,7
438350,puzzle,0
376870,building,6
335670,dark humor,8
252570,first-person,9
437030,pixel graphics,11
485160,action,5
287450,classic,12
107100,controller,0
22000,puzzle,12
223220,arcade,0
226620,indie,7
25000,sandbox,14
327960,adventure,3
278890,platformer,5
284100,indie,5
269170,casual,1
236450,2d,5
346920,action,5
219680,exploration,4
511800,gore,3
297120,singleplayer,1
331720,survival,1
351970,story rich,9
241760,indie,0
305490,simulation,7
397960,casual,1
2920,simulation,0
214190,sci-fi,12
63500,strategy,5
402880,spectacle fighter,7
493380,indie,2
298630,sandbox,17
374410,strategy,4
338710,indie,2
365960,racing,0
229870,co-op,8
405610,shooter,11
288160,singleplayer,6
102500,story rich,11
225260,action rpg,2
58610,cold war,2
497040,indie,6
286830,racing,3
70300,sci-fi,3
448510,indie,10
102600,multiplayer,11
341760,great soundtrack,1
503830,adventure,1
497470,exploration,0
233700,indie,9
217790,split screen,2
48000,puzzle-platformer,9
464780,romance,8
386710,indie,3
268130,indie,3
387290,2.5d,6
399000,retro,7
342620,aliens,6
365310,indie,1
228380,realistic,1
328780,vampire,2
372360,fantasy,7
9350,strategy,7
374320,action rpg,2
238430,multiplayer,15
237850,female protagonist,14
300040,moba,16
284890,indie,10
454540,multiplayer,1
207750,bullet hell,7
223330,choices matter,3
247950,fantasy,10
516950,early access,2
262210,3d platformer,5
470060,indie,7
6200,comedy,2
243200,singleplayer,6
267220,singleplayer,4
377470,indie,2
432770,hidden object,0
430960,dating sim,19
462950,indie,4
9710,western,0
348670,indie,6
339600,massively multiplayer,0
243450,sports,2
294670,fps,2
294590,historical,3
404640,strategy,1
315840,early access,1
57740,turn-based,6
214590,fighting,7
33180,indie,2
301050,puzzle,2
409730,level editor,1
380140,casual,0
344770,great soundtrack,8
295790,local multiplayer,6
112100,story rich,4
288060,supernatural,8
387340,funny,11
36150,casual,0
98400,sci-fi,3
365240,space,1
400660,turn-based,3
493650,runner,5
80,classic,10
274310,great soundtrack,11
46360,world war ii,2
73190,replay value,3
409510,building,15
22100,adventure,6
415860,crafting,5
301750,simulation,5
359810,indie,8
104700,multiplayer,9
394540,adventure,1
399520,funny,5
282030,racing,2
208670,third person,10
212500,dark fantasy,4
416200,retro,6
238430,singleplayer,2
239430,platformer,8
252110,local co-op,3
391540,memes,9
440950,crafting,11
409510,adventure,10
499610,action,3
223750,singleplayer,1
252490,pvp,17
94620,adventure,2
460750,action,4
50130,multiplayer,6
369180,casual,2
360510,space,3
361830,indie,1
438010,platformer,0
432470,adventure,1
287220,open world,9
349040,beat em up,19
262830,local multiplayer,3
293780,pixel graphics,9
253860,singleplayer,0
313340,difficult,3
394290,singleplayer,7
223430,simulation,8
238090,third-person shooter,8
11560,strategy,1
512300,open world,5
472870,adventure,10
215510,shooter,10
405670,competitive,1
96200,top-down shooter,1
270270,top-down,11
415000,game development,2
391460,online co-op,12
12150,third person,2
509220,casual,6
130,zombies,9
385560,metroidvania,1
232430,psychological horror,1
72400,adventure,1
454060,sandbox,11
37600,singleplayer,3
352220,atmospheric,7
409530,retro,4
396030,action,5
312530,competitive,18
361930,relaxing,6
27020,memes,2
503140,action,0
239840,simulation,13
297410,arcade,4
281990,story rich,3
306480,strategy,2
314230,action,16
369560,early access,16
352070,strategy,4
446430,hidden object,0
405550,action,1
461140,adventure,6
438030,action,2
400910,cute,15
356390,crime,1
3320,underwater,3
355120,indie,1
241320,sokoban,10
98300,singleplayer,1
266250,sci-fi,6
221100,post-apocalyptic,17
399790,singleplayer,5
433380,indie,0
363420,cyberpunk,2
329860,kickstarter,2
399120,mod,1
274920,fantasy,1
391730,comedy,10
9200,linear,6
326150,difficult,2
418310,rpgmaker,9
202170,driving,1
219680,pixel graphics,2
344040,funny,6
38420,tactical rpg,15
252830,side scroller,4
10270,gothic,3
9160,action,13
47400,co-op,14
200710,singleplayer,4
27900,puzzle,1
521000,casual,1
17120,management,2
373410,strategy,8
270010,casual,16
407000,adventure,2
300840,indie,2
414950,simulation,8
278460,casual,6
441640,rpg,6
428370,competitive,10
295610,action,5
355020,adventure,1
109600,free to play,17
374080,retro,1
267530,split screen,9
351140,shooter,4
450060,vr,2
216150,cute,10
350910,indie,14
301360,indie,1
261110,adventure,16
520210,software training,4
458110,vr,1
346810,casual,5
257690,female protagonist,2
283410,action,1
499400,vr,0
442080,anime,5
424250,isometric,3
17390,rts,4
208600,indie,1
413420,mystery,1
417880,first-person,3
437090,indie,2
220260,multiplayer,5
65610,gothic,1
490390,puzzle,2
217140,fast-paced,4
290300,third person,3
271550,indie,1
436270,wargame,2
311690,difficult,2
318020,military,10
386940,multiplayer,17
397060,indie,9
26900,cute,1
281990,rts,9
297210,pixel graphics,2
366320,singleplayer,11
250600,singleplayer,9
379210,turn-based,0
4530,military,1
364360,war,7
395850,funny,8
94620,point & click,1
344890,strategy,15
233230,first-person,1
359580,action,9
221020,fantasy,4
352950,realistic,11
364670,action,5
209520,top-down,0
395200,comedy,10
236850,multiplayer,18
249050,singleplayer,17
332620,exploration,5
209330,experimental,11
398000,1990s,3
236130,open world,3
365020,experimental,5
397100,free to play,2
312230,atmospheric,1
443260,rogue-like,1
304050,casual,7
72200,space,5
12830,stealth,1
23450,rts,6
278080,singleplayer,8
371230,movie,3
6120,indie,1
400160,isometric,0
366260,arcade,0
234630,simulation,2
463120,platformer,5
415910,puzzle,16
303290,anime,0
238930,strategy,2
488660,strategy,10
327030,multiplayer,4
240600,sports,1
302830,sandbox,7
346830,singleplayer,2
464700,casual,10
447970,indie,1
471920,adventure,2
265590,zombies,7
298630,co-op,18
458830,strategy,0
476240,chess,0
391460,survival,18
11340,casual,0
25000,difficult,4
448720,stylized,0
362660,indie,1
267340,aliens,5
442220,illuminati,9
269690,pixel graphics,9
12710,strategy,8
250500,indie,2
111800,robots,5
299360,base building,14
372490,sports,0
341550,action,4
4420,action rpg,0
377760,indie,1
380750,anime,13
454070,open world,0
242700,arcade,19
528580,adventure,10
301520,sci-fi,12
465760,post-apocalyptic,16
331750,great soundtrack,8
367050,casual,1
307590,funny,3
382480,action,2
393970,documentary,1
305820,casual,0
382570,psychological horror,4
2310,moddable,6
48700,multiplayer,16
242640,open world,3
385100,casual,6
2610,atmospheric,2
405310,online co-op,1
496310,pixel graphics,1
300570,puzzle,11
395920,adventure,2
289690,third person,12
251870,2d,4
385520,casual,0
397430,family friendly,2
367430,sports,3
286080,singleplayer,17
297940,online co-op,6
22300,singleplayer,19
313400,2.5d,17
497720,simulation,0
298560,family friendly,5
367570,action,4
232430,romance,17
417990,dark,6
329000,rpgmaker,3
332390,exploration,10
352950,multiplayer,2
228380,indie,19
47810,moddable,0
338830,indie,2
405720,local co-op,2
403940,dungeon crawler,3
296470,sports,7
47400,base building,6
244590,team-based,4
332070,fantasy,1
46830,strategy,1
351860,rts,2
7940,modern,2
400110,hacking,1
20820,local multiplayer,8
357320,action,3
443250,action,9
444210,indie,1
398160,great soundtrack,4
206760,action,0
65790,simulation,11
373290,4 player local,4
335900,rpgmaker,0
400500,action,1
373650,interactive fiction,2
303860,rts,2
1280,multiplayer,4
389680,simulation,1
400380,indie,2
352520,indie,7
40390,pirates,13
27330,multiplayer,0
65800,fantasy,6
510220,strategy,2
301320,vr,1
298240,adventure,3
2100,singleplayer,10
302690,violent,18
341390,indie,6
292180,open world,1
377660,puzzle,0
464960,atmospheric,2
46790,sci-fi,2
248490,point & click,0
431590,racing,0
243470,hacking,19
13230,singleplayer,8
344760,gore,5
416130,sexual content,8
357410,game development,3
105000,puzzle,8
330100,2d,0
3900,replay value,14
378790,female protagonist,0
31860,female protagonist,3
298850,jrpg,13
295770,action,7
363980,strategy,17
233230,mystery,11
431470,strategy,2
207490,3d vision,3
325420,early access,11
457550,utilities,0
201790,fantasy,6
330570,atmospheric,7
234630,singleplayer,7
443890,early access,8
462100,action,11
357330,indie,13
281200,adventure,2
522020,action,0
499440,casual,5
336670,fps,0
223410,rpg,5
459520,casual,4
17450,third person,10
343930,indie,3
70,atmospheric,7
439440,arcade,3
332490,turn-based,6
411680,top-down,6
415270,space,4
418300,action,6
9000,singleplayer,4
446000,indie,1
412310,card game,5
290870,classic,0
209630,action,3
316080,futuristic,0
355180,co-op,9
2870,space sim,1
346830,anime,4
290260,cute,7
444090,co-op,13
262000,story rich,9
292930,atmospheric,1
335070,sports,3
317400,co-op,19
433950,2d,17
32380,classic,12
412470,open world,14
386050,action,0
296470,indie,13
367600,tactical,0
410110,difficult,0
293660,3d platformer,8
6220,great soundtrack,9
461640,anime,2
514520,indie,0
434420,rpg,19
517170,cinematic,3
217290,action,6
307190,otome,2
335200,adventure,0
207750,shoot em up,4
327090,building,4
102840,2d,0
201790,third person,2
2390,fantasy,8
451570,funny,16
260210,open world,4
382080,fps,0
364770,platformer,0
41600,action,2
494980,indie,1
252870,multiplayer,10
204030,adventure,12
346120,free to play,10
15270,horror,5
304150,action,0
331440,rogue-like,7
359600,stealth,6
333330,adventure,2
277430,top-down shooter,19
262690,minimalist,2
386420,pixel graphics,2
241760,online co-op,2
342200,robots,18
286140,walking simulator,9
273600,simulation,0
261530,third person,8
337820,strategy,1
40300,dark fantasy,0
459940,short,9
317100,atmospheric,0
264690,indie,9
373630,retro,2
284410,action rpg,0
404410,space sim,16
430020,great soundtrack,0
205610,action,2
457230,strategy,0
236870,sandbox,9
346650,indie,0
457530,indie,4
246620,survival,18
369550,2d,11
234390,rogue-like,11
2610,action,3
294440,adventure,5
39630,simulation,5
408650,linear,15
263360,pixel graphics,3
364790,mystery dungeon,4
245280,3d vision,0
331440,dungeon crawler,3
18040,indie,1
382900,magic,10
55150,story rich,10
7000,third person,11
94300,mature,17
329650,fps,5
214830,rpg,18
488330,twin stick shooter,2
4720,survival horror,0
307580,pixel graphics,5
29900,singleplayer,1
384840,choices matter,5
407900,2d,6
348950,anime,2
426790,open world,9
395760,utilities,1
218680,comedy,9
209730,rpg,7
485380,illuminati,2
225300,third person,1
300820,psychological horror,7
451600,space,14
312990,pixel graphics,14
363430,sports,7
222750,america,7
384700,indie,2
503420,adventure,4
92210,bullet hell,5
219780,open world,14
371100,action,3
264140,survival,13
215530,indie,19
130,puzzle,10
492170,casual,1
426170,cyberpunk,2
408990,indie,6
12810,rpg,14
301830,adventure,2
372390,audio production,0
23700,puzzle,5
366700,casual,2
332610,indie,9
461360,rpg,3
350280,first-person,11
243220,walking simulator,3
270550,local co-op,3
465130,anime,3
243950,political,16
387240,bullet hell,6
324090,sports,2
224040,singleplayer,6
58230,werewolves,4
467930,indie,7
418650,vr,3
491260,pvp,3
360640,singleplayer,2
353890,sports,2
335070,indie,0
286040,horror,5
388540,indie,1
80,military,7
3700,multiplayer,3
433190,space,8
334230,multiplayer,8
418250,simulation,1
321870,psychological horror,5
371120,mature,3
397570,local co-op,6
370910,detective,4
247140,bullet hell,4
274500,tanks,13
338000,free to play,7
246700,third-person shooter,9
400500,indie,2
370780,story rich,1
443070,indie,1
275290,tactical,1
310070,indie,2
375580,simulation,6
270450,team-based,10
251230,top-down shooter,4
333300,adventure,6
381220,casual,10
392820,multiple endings,4
319630,indie,15
387130,zombies,2
240760,singleplayer,10
466830,puzzle-platformer,2
404410,adventure,12
267530,platformer,2
340750,1980s,2
326190,adventure,8
234390,pixel graphics,13
250260,action,14
273620,action,2
234080,controller,11
392580,sci-fi,2
281610,female protagonist,12
491240,indie,0
244950,cute,4
333950,medieval,8
284810,adventure,9
110400,platformer,3
491090,strategy,0
324160,anime,3
279580,replay value,3
253110,psychological,2
448400,casual,2
228280,party-based rpg,3
245010,adventure,0
453700,indie,1
466490,atmospheric,4
209650,action,11
395900,strategy,2
314450,sci-fi,8
285050,simulation,0
386340,cyberpunk,1
31290,singleplayer,1
492430,singleplayer,5
296470,2d,5
399660,action,6
496310,action,10
283640,story rich,13
209850,turn-based,1
423760,survival,0
252270,rts,3
280520,sandbox,17
323370,fantasy,0
417880,singleplayer,9
222980,retro,6
293780,4 player local,13
386080,great soundtrack,8
32720,flight,0
382140,casual,19
48110,world war ii,0
455940,casual,3
80330,pixel graphics,11
250760,rpg,15
386140,adventure,4
275290,tanks,4
354640,free to play,0
292300,family friendly,0
343270,psychological horror,3
294550,female protagonist,4
245620,open world,1
92300,robots,7
429050,simulation,2
343820,1980s,4
524120,horror,5
357750,indie,3
437020,bullet hell,6
259530,gamemaker,3
443260,fantasy,14
306440,2d,0
347270,simulation,2
368070,nudity,2
363330,fantasy,0
235360,tower defense,4
466430,interactive fiction,2
340270,short,9
338180,mature,6
365300,co-op,13
362490,atmospheric,12
212500,free to play,0
288470,adventure,10
41900,hack and slash,5
238260,simulation,2
439260,psychological horror,11
499420,casual,1
219780,singleplayer,7
364480,indie,3
368070,stealth,6
205070,music,3
206440,rpgmaker,2
63660,puzzle,7
334370,mod,1
301860,open world,5
356570,retro,10
286340,simulation,17
485580,first-person,3
33990,cyberpunk,3
241600,adventure,2
298630,survival,15
352720,management,5
486500,action,3
287450,great soundtrack,9
306410,indie,5
229600,atmospheric,2
334270,simulation,11
312230,horror,2
317470,sandbox,6
221680,great soundtrack,0
449520,strategy,1
351900,simulation,10
344040,adventure,13
461680,free to play,2
359670,casual,6
4900,indie,1
323490,adventure,0
350910,2d fighter,10
203140,tactical,14
445170,action,2
498600,simulation,1
445600,rogue-lite,0
382780,indie,1
477800,free to play,2
334190,local co-op,14
204100,story rich,2
449140,pixel graphics,3
399780,puzzle,4
254440,multiplayer,9
379380,adventure,0
388830,casual,1
290000,shoot em up,2
407760,adventure,11
404620,indie,5
344160,casual,1
327390,pixel graphics,1
371670,shoot em up,3
228400,flight,10
206060,turn-based combat,4
387370,simulation,2
240760,rpg,14
489730,indie,0
298560,top-down,10
286500,puzzle,0
236390,massively multiplayer,12
485360,realistic,17
318600,atmospheric,11
514820,casual,0
456830,twin stick shooter,2
369290,casual,2
251890,early access,11
345540,adventure,3
524120,simulation,7
46340,simulation,0
295670,online co-op,16
236850,medieval,2
503980,mystery,6
302510,open world,10
308173,historical,1
338170,action,1
289760,space,9
359840,multiplayer,2
346250,relaxing,2
6510,adventure,1
373420,character customization,11
351990,arcade,9
360730,strategy,2
394280,point & click,3
262390,difficult,1
493810,free to play,2
404620,multiplayer,3
235250,2d,0
327490,rts,2
383330,strategy,1
214950,rome,10
487770,basketball,2
339560,indie,0
235360,fantasy,16
496300,casual,8
369400,great soundtrack,13
378370,adventure,10
485870,memes,4
285900,simulation,16
218410,great soundtrack,0
230270,platformer,9
222980,procedural generation,1
50300,post-apocalyptic,3
379530,pixel graphics,2
65710,sexual content,3
263620,indie,9
326720,indie,6
45450,singleplayer,3
262770,adventure,1
250900,horror,2
234370,action,1
435600,rpg,2
32390,multiplayer,10
19830,simulation,3
57300,atmospheric,17
277500,simulation,1
58230,comedy,3
350810,anime,2
221260,short,4
278080,rpg,11
304290,indie,4
249230,singleplayer,12
313830,retro,9
289650,sandbox,15
368180,indie,5
319280,anime,3
63380,tactical,8
377360,typing,3
503980,replay value,18
416380,pixel graphics,14
427520,strategy,12
359440,pixel graphics,5
322910,games workshop,14
383590,simulation,0
42170,rpg,9
252950,online co-op,18
446380,casual,6
244430,fmv,15
263020,casual,6
273030,strategy,1
326730,rpgmaker,4
230270,puzzle-platformer,3
443700,simulation,1
61520,classic,8
49470,board game,7
384171,casual,0
343750,free to play,0
378100,adventure,0
386480,visual novel,4
90500,turn-based,1
368590,side scroller,4
398100,sexual content,7
370750,early access,2
280740,sci-fi,17
42990,singleplayer,1
360890,indie,2
314250,2d,2
475550,story rich,1
381120,replay value,3
432590,adventure,3
371240,casual,6
291480,fps,3
308180,adventure,0
420050,2d fighter,6
385240,memes,3
396750,sci-fi,12
274190,multiplayer,2
257830,point & click,0
108600,survival horror,1
441790,open world,2
23400,city builder,1
239660,first-person,0
362930,singleplayer,10
225540,moddable,16
263540,indie,15
354860,action-adventure,5
47870,online co-op,7
242860,war,15
273240,story rich,12
323850,arcade,5
1640,atmospheric,7
400,physics,19
426000,memes,15
381750,racing,6
331600,comedy,12
214590,singleplayer,13
278080,strategy,12
249930,strategy,1
461820,free to play,3
262280,simulation,1
429790,action rpg,11
463110,visual novel,4
243160,atmospheric,8
363790,difficult,3
219780,adventure,17
209650,multiplayer,14
474010,story rich,15
263620,fighting,2
104900,mechs,6
404620,strategy,6
370270,platformer,1
512740,indie,2
424170,rpg,8
243000,cult classic,8
50620,action rpg,18
416040,third-person shooter,7
379980,world war ii,11
32470,singleplayer,19
450250,strategy,1
471640,2d,2
392150,vr,0
24800,fmv,7
236690,funny,3
300380,simulation,3
348810,massively multiplayer,4
216090,tower defense,5
286040,zombies,2
17300,sandbox,19
50300,multiplayer,14
16710,adventure,6
303590,action,5
328640,beat em up,6
222730,replay value,6
281350,cold war,1
329430,action,14
21690,horror,13
262850,noir,14
496590,wargame,3
425220,beat em up,3
449730,indie,3
8500,pvp,14
412450,mmorpg,15
311120,female protagonist,1
344890,early access,5
426000,anime,14
262080,singleplayer,7
400800,simulation,3
369890,local co-op,4
15080,singleplayer,5
398000,adventure,0
434880,2d,15
204960,local co-op,6
405960,action,1
375910,space,15
389670,sports,4
230230,story rich,8
425310,horror,4
429200,indie,6
251710,difficult,8
348190,rogue-like,10
265690,minimalist,11
9930,adventure,12
443830,text-based,0
313140,lovecraftian,1
387400,action,0
348490,space,1
19200,great soundtrack,8
333330,co-op,3
305820,indie,6
466500,open world,9
99910,adventure,8
447020,singleplayer,9
379420,6dof,16
461840,puzzle,6
270790,fantasy,8
423180,sci-fi,4
271240,simulation,14
413230,horror,1
71340,3d platformer,18
297270,turn-based,0
397200,indie,4
332400,replay value,0
424030,realistic,3
404460,adventure,0
397680,indie,4
479130,mature,4
508990,pixel graphics,0
358130,procedural generation,6
310490,heist,3
206480,multiplayer,7
448250,casual,2
418440,pixel graphics,5
272600,puzzle,8
225840,horror,15
37230,simulation,0
109600,open world,11
230070,atmospheric,13
239160,parkour,16
330460,adventure,9
224820,procedural generation,2
345350,rpg,7
241620,indie,6
400580,simulation,9
252310,indie,13
400910,anime,2
346770,action,0
265610,great soundtrack,8
223730,great soundtrack,5
18700,puzzle,5
272060,horror,7
391960,action,2
322680,adventure,8
326960,co-op,15
286460,atmospheric,8
398630,adventure,2
335300,fantasy,13
206250,retro,2
234940,based on a novel,9
351170,platformer,12
366280,female protagonist,2
244590,fast-paced,1
10110,adventure,7
238010,action rpg,5
403120,family friendly,0
284140,great soundtrack,8
60,psychological horror,0
373390,singleplayer,6
448240,multiplayer,5
468100,action,5
401170,action,3
409100,platformer,4
470060,war,12
252010,retro,4
492340,soccer,4
239070,indie,15
454170,dark,1
315260,horror,3
48700,hack and slash,15
339580,action-adventure,8
416080,puzzle,16
280540,turn-based strategy,8
290730,rts,3
22100,singleplayer,2
254700,singleplayer,14
504280,grand strategy,10
407600,arcade,5
10220,third-person shooter,2
391000,female protagonist,5
352520,short,9
351290,building,14
17450,action,17
317410,singleplayer,1
267920,mechs,4
294100,crafting,1
341360,local multiplayer,4
211400,parkour,7
291960,adventure,10
377470,horror,5
311840,strategy,8
318230,sci-fi,11
402120,bullet hell,5
34420,rts,0
496680,casual,2
494150,sports,0
11450,puzzle,15
245620,atmospheric,17
236930,2d,6
363330,indie,12
368360,war,7
298820,great soundtrack,4
239840,base building,14
31280,gambling,12
222440,fighting,0
251390,singleplayer,0
286160,physics,13
340300,adventure,6
211360,adventure,7
200150,strategy,0
13210,sci-fi,0
366510,fantasy,1
424280,2d fighter,10
304950,singleplayer,8
293520,first-person,2
318690,action,3
409870,pixel graphics,5
236730,multiplayer,4
421900,indie,2
391030,sci-fi,1
400170,steampunk,7
280560,shooter,1
456830,action,7
265590,tactical,17
435480,retro,4
350910,comedy,7
344300,action,3
274560,arcade,6
300970,rpg,5
346180,great soundtrack,12
369860,casual,0
475430,adventure,8
270130,casual,12
311310,early access,5
299110,adventure,2
226100,exploration,6
24980,rpg,1
476880,stylized,18
371850,casual,3
312420,singleplayer,0
3590,family friendly,11
32440,family friendly,0
217140,first-person,5
449140,strategy,8
323430,action,2
396360,third person,6
201230,sandbox,5
268500,turn-based tactics,11
335850,adventure,6
7600,simulation,4
29130,indie,1
402260,adventure,3
298630,crafting,19
225600,competitive,11
27600,indie,1
369560,2d,4
349720,free to play,3
350770,indie,0
345350,open world,4
6310,futuristic,2
368500,open world,9
427190,difficult,10
250900,procedural generation,11
335570,indie,0
335330,adventure,11
414120,multiplayer,3
273760,singleplayer,2
299360,team-based,6
252370,short,2
388090,memes,13
517170,software,9
236110,massively multiplayer,7
423880,visual novel,1
104900,dinosaurs,19
369230,anime,4
449060,action,1
405980,pixel graphics,2
400040,photo editing,4
38410,dark humor,3
231430,world war ii,4
9450,futuristic,8
248820,difficult,3
392030,2d,19
206060,crpg,1
385950,strategy,1
458830,early access,1
358130,simulation,2
462100,shooter,17
363420,difficult,3
432190,card game,1
323370,pve,19
368310,casual,0
368290,indie,0
328870,sports,0
438640,lego,0
313630,multiplayer,14
366320,puzzle,3
220740,indie,1
278100,action,12
497580,point & click,1
373180,singleplayer,12
98200,tactical,5
322540,space,5
230270,difficult,0
292180,simulation,2
314150,fighting,9
65500,adventure,2
236390,co-op,9
298560,indie,17
217690,singleplayer,9
363900,indie,3
463110,indie,7
328460,classic,1
12150,crime,16
227220,strategy,5
209540,kickstarter,13
405610,story rich,5
428370,replay value,12
369580,singleplayer,9
6420,atmospheric,5
261880,action,6
405980,early access,0
16710,shooter,3
259530,shoot em up,14
200190,indie,0
239840,zombies,11
513200,vr,1
224820,fast-paced,12
396120,feature film,1
324770,female protagonist,2
345580,space sim,0
228260,magic,1
421630,text-based,0
283680,futuristic,13
276340,psychological horror,0
15620,gore,3
19900,open world,9
248530,indie,11
450020,indie,1
4720,singleplayer,1
39110,point & click,5
351510,casual,4
35320,offroad,2
327070,atmospheric,18
318350,family friendly,0
391310,arcade,2
104200,sci-fi,16
316010,multiplayer,6
312310,indie,0
436510,open world,4
13520,shooter,9
346450,adventure,5
434050,classic,19
461380,adventure,2
471380,strategy,8
47400,historical,1
223100,military,4
293520,dinosaurs,7
440540,anime,10
341940,difficult,10
485690,point & click,4
380150,space,10
314970,turn-based strategy,2
337410,multiplayer,2
332780,post-apocalyptic,14
221380,isometric,7
403860,fps,6
475220,pixel graphics,16
485380,violent,15
324310,atmospheric,8
340340,open world,0
377970,adventure,4
461890,indie,2
442810,strategy,0
252490,building,3
226560,stealth,1
358700,building,4
512770,shoot em up,5
497860,massively multiplayer,6
390910,indie,6
260230,story rich,0
359050,singleplayer,9
527900,casual,0
202170,martial arts,6
315670,classic,0
399890,atmospheric,4
433400,adventure,3
363680,strategy,1
16710,action,10
427520,sandbox,4
318970,indie,9
330470,psychedelic,1
221180,strategy,1
428220,casual,19
435970,shoot em up,2
107310,funny,16
10150,sandbox,19
244450,adventure,9
211260,action,0
451990,difficult,0
38430,gore,7
292600,singleplayer,2
241600,replay value,1
387990,early access,19
349040,heist,0
386260,physics,0
363510,rpgmaker,0
276810,fantasy,4
393980,anime,3
298240,free to play,16
242860,adventure,7
374230,action,2
215670,exploration,6
484950,mature,11
437020,indie,9
262490,cute,5
394950,action,1
370510,sports,4
404050,fighting,4
451830,action,0
357300,puzzle,2
241540,survival horror,12
326460,singleplayer,8
494120,adventure,1
241930,fantasy,10
409690,2d,1
379990,rpg,0
252870,sci-fi,18
339130,sci-fi,2
287120,indie,1
46270,rpg,0
2290,online co-op,7
295590,replay value,0
358830,shoot em up,12
389310,pixel graphics,1
339400,strategy,4
372970,action,5
274190,simulation,5
7830,level editor,9
356430,simulation,0
458330,simulation,9
337650,puzzle,7
7830,singleplayer,7
368290,platformer,1
251110,walking simulator,3
229890,indie,2
331220,western,0
348020,indie,15
265990,indie,2
370270,action,3
40950,historical,13
387870,strategy,1
249330,replay value,12
349250,sci-fi,17
402260,female protagonist,12
427510,comedy,0
312440,sci-fi,4
431390,vr,1
214560,side scroller,17
518680,casual,1
427250,voxel,8
252550,building,13
378590,indie,3
38740,great soundtrack,2
347620,simulation,1
214510,multiplayer,4
307780,atmospheric,15
464760,indie,8
349040,singleplayer,17
302970,strategy,2
500140,indie,0
289340,indie,2
430960,visual novel,12
492800,casual,5
497050,casual,0
205230,action,4
510070,indie,0
310390,multiplayer,3
341760,action,5
315540,indie,1
388490,free to play,3
412770,atmospheric,0
454220,alternate history,3
41500,co-op,12
250700,adventure,9
270770,strategy,8
290300,simulation,2
463390,indie,2
448250,action,0
368220,replay value,4
418190,female protagonist,2
294060,indie,6
293600,indie,1
277490,arcade,1
278460,pixel graphics,14
421740,puzzle,1
270760,fantasy,1
22350,free to play,5
315240,software training,2
304730,open world,4
433950,shooter,7
365590,rpg,14
253350,great soundtrack,8
380990,sci-fi,0
317410,experimental,3
3920,classic,15
345370,visual novel,3
373180,indie,1
286040,survival horror,6
386880,shooter,4
450670,racing,0
250520,adventure,6
493000,adventure,6
430960,science,18
509390,indie,2
424210,indie,3
441640,indie,7
350080,mature,13
409910,turn-based tactics,0
285350,strategy,0
411830,mature,11
346040,horror,2
39210,dating sim,17
418190,rpgmaker,15
386840,tower defense,1
387570,movie,2
313040,voxel,1
371570,action,4
466350,adventure,5
427950,early access,11
222140,physics,7
225280,local co-op,8
293200,indie,1
317720,indie,2
307130,side scroller,4
283230,2d,5
286500,hidden object,3
401810,adventure,8
496530,casual,10
550,zombies,1
230070,fantasy,5
32310,difficult,3
329190,vr,1
244450,singleplayer,2
259600,indie,4
242630,casual,0
521450,survival,3
402300,strategy,0
215374,strategy,0
341940,indie,7
402020,walking simulator,9
304350,strategy,2
22340,fps,11
241560,online co-op,14
272600,point & click,7
372000,massively multiplayer,4
258910,turn-based,2
235820,difficult,4
463850,singleplayer,2
435790,action,0
356530,singleplayer,11
50,great soundtrack,6
301520,building,9
433670,simulation,0
509440,casual,2
333300,indie,7
395860,indie,1
246880,action,1
359350,great soundtrack,12
437340,indie,4
278910,4x,2
252830,survival horror,1
361420,base building,9
379720,memes,10
